000_lig_ejm_44.sdf 001_lig_ejm_49.sdf 0.677090561572588
001_lig_ejm_49.sdf 000_lig_ejm_44.sdf 0.677090561572588
000_lig_ejm_44.sdf 002_lig_ejm_55.sdf 0.4472610112107297
002_lig_ejm_55.sdf 000_lig_ejm_44.sdf 0.4472610112107297
000_lig_ejm_44.sdf 003_lig_jmc_28.sdf 0.7648498181649735
003_lig_jmc_28.sdf 000_lig_ejm_44.sdf 0.7648498181649735
000_lig_ejm_44.sdf 004_lig_ejm_43.sdf 0.5968881704198112
004_lig_ejm_43.sdf 000_lig_ejm_44.sdf 0.5968881704198112
000_lig_ejm_44.sdf 005_lig_ejm_50.sdf 0.7533968508273767
005_lig_ejm_50.sdf 000_lig_ejm_44.sdf 0.7533968508273767
000_lig_ejm_44.sdf 006_lig_ejm_46.sdf 0.6146974734144285
006_lig_ejm_46.sdf 000_lig_ejm_44.sdf 0.6146974734144285
000_lig_ejm_44.sdf 007_lig_ejm_54.sdf 0.4775709140865607
007_lig_ejm_54.sdf 000_lig_ejm_44.sdf 0.4775709140865607
000_lig_ejm_44.sdf 008_lig_ejm_45.sdf 0.6045259397733669
008_lig_ejm_45.sdf 000_lig_ejm_44.sdf 0.6045259397733669
000_lig_ejm_44.sdf 009_lig_ejm_47.sdf 0.6254677530589305
009_lig_ejm_47.sdf 000_lig_ejm_44.sdf 0.6254677530589305
000_lig_ejm_44.sdf 010_lig_ejm_31.sdf 0.390130965387694
010_lig_ejm_31.sdf 000_lig_ejm_44.sdf 0.390130965387694
000_lig_ejm_44.sdf 011_lig_jmc_30.sdf 0.7750115090765511
011_lig_jmc_30.sdf 000_lig_ejm_44.sdf 0.7750115090765511
000_lig_ejm_44.sdf 012_lig_jmc_27.sdf 0.8057036215936122
012_lig_jmc_27.sdf 000_lig_ejm_44.sdf 0.8057036215936122
000_lig_ejm_44.sdf 013_lig_ejm_48.sdf 0.6254677530589305
013_lig_ejm_48.sdf 000_lig_ejm_44.sdf 0.6254677530589305
000_lig_ejm_44.sdf 014_lig_ejm_42.sdf 0.6917876456676397
014_lig_ejm_42.sdf 000_lig_ejm_44.sdf 0.6917876456676397
000_lig_ejm_44.sdf 015_lig_jmc_23.sdf 0.7196504194108359
015_lig_jmc_23.sdf 000_lig_ejm_44.sdf 0.7196504194108359
001_lig_ejm_49.sdf 002_lig_ejm_55.sdf 0.5431008743599485
002_lig_ejm_55.sdf 001_lig_ejm_49.sdf 0.5431008743599485
001_lig_ejm_49.sdf 003_lig_jmc_28.sdf 0.4566572729815866
003_lig_jmc_28.sdf 001_lig_ejm_49.sdf 0.4566572729815866
001_lig_ejm_49.sdf 004_lig_ejm_43.sdf 0.6081069384171129
004_lig_ejm_43.sdf 001_lig_ejm_49.sdf 0.6081069384171129
001_lig_ejm_49.sdf 005_lig_ejm_50.sdf 0.5811927789322937
005_lig_ejm_50.sdf 001_lig_ejm_49.sdf 0.5811927789322937
001_lig_ejm_49.sdf 006_lig_ejm_46.sdf 0.6114012021405394
006_lig_ejm_46.sdf 001_lig_ejm_49.sdf 0.6114012021405394
001_lig_ejm_49.sdf 007_lig_ejm_54.sdf 0.4558296614983885
