000_lig_ejm_44.sdf 001_lig_ejm_49.sdf 0.0565972424029103
001_lig_ejm_49.sdf 000_lig_ejm_44.sdf 0.0565972424029103
000_lig_ejm_44.sdf 002_lig_ejm_55.sdf 0.0252947020891188
002_lig_ejm_55.sdf 000_lig_ejm_44.sdf 0.0252947020891188
000_lig_ejm_44.sdf 003_lig_jmc_28.sdf 0.0735842063384242
003_lig_jmc_28.sdf 000_lig_ejm_44.sdf 0.0735842063384242
000_lig_ejm_44.sdf 004_lig_ejm_43.sdf 0.2119300494442979
004_lig_ejm_43.sdf 000_lig_ejm_44.sdf 0.2119300494442979
000_lig_ejm_44.sdf 005_lig_ejm_50.sdf 0.0
005_lig_ejm_50.sdf 000_lig_ejm_44.sdf 0.0
000_lig_ejm_44.sdf 006_lig_ejm_46.sdf 0.0920334185468215
006_lig_ejm_46.sdf 000_lig_ejm_44.sdf 0.0920334185468215
000_lig_ejm_44.sdf 007_lig_ejm_54.sdf 0.0219844200062269
007_lig_ejm_54.sdf 000_lig_ejm_44.sdf 0.0219844200062269
000_lig_ejm_44.sdf 008_lig_ejm_45.sdf 0.0461641031219834
008_lig_ejm_45.sdf 000_lig_ejm_44.sdf 0.0461641031219834
000_lig_ejm_44.sdf 009_lig_ejm_47.sdf 0.1201007141186895
009_lig_ejm_47.sdf 000_lig_ejm_44.sdf 0.1201007141186895
000_lig_ejm_44.sdf 010_lig_ejm_31.sdf 0.0310891258075708
010_lig_ejm_31.sdf 000_lig_ejm_44.sdf 0.0310891258075708
000_lig_ejm_44.sdf 011_lig_jmc_30.sdf 0.1059490854665511
011_lig_jmc_30.sdf 000_lig_ejm_44.sdf 0.1059490854665511
000_lig_ejm_44.sdf 012_lig_jmc_27.sdf 0.0647500593798512
012_lig_jmc_27.sdf 000_lig_ejm_44.sdf 0.0647500593798512
000_lig_ejm_44.sdf 013_lig_ejm_48.sdf 0.1076225476353387
013_lig_ejm_48.sdf 000_lig_ejm_44.sdf 0.1076225476353387
000_lig_ejm_44.sdf 014_lig_ejm_42.sdf 0.0866282920419296
014_lig_ejm_42.sdf 000_lig_ejm_44.sdf 0.0866282920419296
000_lig_ejm_44.sdf 015_lig_jmc_23.sdf 0.0192881457192761
015_lig_jmc_23.sdf 000_lig_ejm_44.sdf 0.0192881457192761
001_lig_ejm_49.sdf 002_lig_ejm_55.sdf 0.0160692418090606
002_lig_ejm_55.sdf 001_lig_ejm_49.sdf 0.0160692418090606
001_lig_ejm_49.sdf 003_lig_jmc_28.sdf 0.0289490059520902
003_lig_jmc_28.sdf 001_lig_ejm_49.sdf 0.0289490059520902
001_lig_ejm_49.sdf 004_lig_ejm_43.sdf 0.0164473620717323
004_lig_ejm_43.sdf 001_lig_ejm_49.sdf 0.0164473620717323
001_lig_ejm_49.sdf 005_lig_ejm_50.sdf 0.0463459370123705
005_lig_ejm_50.sdf 001_lig_ejm_49.sdf 0.0463459370123705
001_lig_ejm_49.sdf 006_lig_ejm_46.sdf 0.0188298724915099
006_lig_ejm_46.sdf 001_lig_ejm_49.sdf 0.0188298724915099
001_lig_ejm_49.sdf 007_lig_ejm_54.sdf 0.005805195235424
007_lig_ejm_54.sdf 001_lig_ejm_49.sdf 0.005805195235424
001_lig_ejm_49.sdf 008_lig_ejm_45.sdf 0.0162174226751543
008_lig_ejm_45.sdf 001_lig_ejm_49.sdf 0.0162174226751543
001_lig_ejm_49.sdf 009_lig_ejm_47.sdf 0.0070274517783665
009_lig_ejm_47.sdf 001_lig_ejm_49.sdf 0.0070274517783665
001_lig_ejm_49.sdf 010_lig_ejm_31.sdf 0.0019179377080327
010_lig_ejm_31.sdf 001_lig_ejm_49.sdf 0.0019179377080327
001_lig_ejm_49.sdf 011_lig_jmc_30.sdf 0.0152844546460842
011_lig_jmc_30.sdf 001_lig_ejm_49.sdf 0.0152844546460842
001_lig_ejm_49.sdf 012_lig_jmc_27.sdf 0.0831988828902901
012_lig_jmc_27.sdf 001_lig_ejm_49.sdf 0.0831988828902901
