lig_ejm_44~lig_ejm_49 0.2019
lig_ejm_49~lig_ejm_44 0.2019
lig_ejm_44~lig_ejm_55 0.7788
lig_ejm_55~lig_ejm_44 0.7788
lig_ejm_44~lig_jmc_28 0.2466
lig_jmc_28~lig_ejm_44 0.2466
lig_ejm_44~lig_ejm_43 0.90484
lig_ejm_43~lig_ejm_44 0.90484
lig_ejm_44~lig_ejm_50 0.7788
lig_ejm_50~lig_ejm_44 0.7788
lig_ejm_44~lig_ejm_46 0.27253
lig_ejm_46~lig_ejm_44 0.27253
lig_ejm_44~lig_ejm_54 0.70469
lig_ejm_54~lig_ejm_44 0.70469
lig_ejm_44~lig_ejm_45 0.30119
lig_ejm_45~lig_ejm_44 0.30119
lig_ejm_44~lig_ejm_47 0.2466
lig_ejm_47~lig_ejm_44 0.2466
lig_ejm_44~lig_ejm_31 0.74082
lig_ejm_31~lig_ejm_44 0.74082
lig_ejm_44~lig_jmc_30 0.22313
lig_jmc_30~lig_ejm_44 0.22313
lig_ejm_44~lig_jmc_27 0.2466
lig_jmc_27~lig_ejm_44 0.2466
lig_ejm_44~lig_ejm_48 0.22313
lig_ejm_48~lig_ejm_44 0.22313
lig_ejm_44~lig_ejm_42 0.81873
lig_ejm_42~lig_ejm_44 0.81873
lig_ejm_44~lig_jmc_23 0.2466
lig_jmc_23~lig_ejm_44 0.2466
lig_ejm_49~lig_ejm_55 0.2466
lig_ejm_55~lig_ejm_49 0.2466
lig_ejm_49~lig_jmc_28 0.03679
lig_jmc_28~lig_ejm_49 0.03679
lig_ejm_49~lig_ejm_43 0.22313
lig_ejm_43~lig_ejm_49 0.22313
lig_ejm_49~lig_ejm_50 0.2466
lig_ejm_50~lig_ejm_49 0.2466
lig_ejm_49~lig_ejm_46 0.04066
lig_ejm_46~lig_ejm_49 0.04066
lig_ejm_49~lig_ejm_54 0.22313
lig_ejm_54~lig_ejm_49 0.22313
lig_ejm_49~lig_ejm_45 0.2019
lig_ejm_45~lig_ejm_49 0.2019
lig_ejm_49~lig_ejm_47 0.03679
lig_ejm_47~lig_ejm_49 0.03679
lig_ejm_49~lig_ejm_31 0.27253
lig_ejm_31~lig_ejm_49 0.27253
lig_ejm_49~lig_jmc_30 0.03329
lig_jmc_30~lig_ejm_49 0.03329
lig_ejm_49~lig_jmc_27 0.03679
lig_jmc_27~lig_ejm_49 0.03679
lig_ejm_49~lig_ejm_48 0.03329
lig_ejm_48~lig_ejm_49 0.03329
lig_ejm_49~lig_ejm_42 0.2466
lig_ejm_42~lig_ejm_49 0.2466
lig_ejm_49~lig_jmc_23 0.03679
lig_jmc_23~lig_ejm_49 0.03679
lig_ejm_55~lig_jmc_28 0.30119
lig_jmc_28~lig_ejm_55 0.30119
lig_ejm_55~lig_ejm_43 0.86071
lig_ejm_43~lig_ejm_55 0.86071
lig_ejm_55~lig_ejm_50 0.90484
lig_ejm_50~lig_ejm_55 0.90484
lig_ejm_55~lig_ejm_46 0.33287
lig_ejm_46~lig_ejm_55 0.33287
