# Analysing data contained in file(s) ['lambda_0.0000/simfile.dat', 'lambda_0.1000/simfile.dat', 'lambda_0.2000/simfile.dat', 'lambda_0.3000/simfile.dat', 'lambda_0.4000/simfile.dat', 'lambda_0.5000/simfile.dat', 'lambda_0.6000/simfile.dat', 'lambda_0.7000/simfile.dat', 'lambda_0.8000/simfile.dat', 'lambda_0.9000/simfile.dat', 'lambda_1.0000/simfile.dat']
#Overlap matrix
0.9087 0.0903 0.0010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0903 0.7648 0.1398 0.0049 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0010 0.1398 0.6731 0.1745 0.0110 0.0005 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0049 0.1745 0.5997 0.1976 0.0215 0.0017 0.0001 0.0000 0.0000 0.0000
0.0000 0.0002 0.0110 0.1976 0.5289 0.2195 0.0384 0.0042 0.0003 0.0000 0.0000
0.0000 0.0000 0.0005 0.0215 0.2195 0.4539 0.2390 0.0581 0.0070 0.0004 0.0000
0.0000 0.0000 0.0000 0.0017 0.0384 0.2390 0.4014 0.2443 0.0658 0.0088 0.0006
0.0000 0.0000 0.0000 0.0001 0.0042 0.0581 0.2443 0.3709 0.2395 0.0722 0.0107
0.0000 0.0000 0.0000 0.0000 0.0003 0.0070 0.0658 0.2395 0.3624 0.2448 0.0803
0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0088 0.0722 0.2448 0.3780 0.2957
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0107 0.0803 0.2957 0.6126
#DG from neighbouring lambda in kcal/mol
0.0000 0.1000 -3.0772 0.0369
0.1000 0.2000 -0.9056 0.0272
0.2000 0.3000 -0.0657 0.0223
0.3000 0.4000 0.1659 0.0189
0.4000 0.5000 0.2712 0.0156
0.5000 0.6000 0.3396 0.0125
0.6000 0.7000 0.3087 0.0109
0.7000 0.8000 0.1406 0.0105
0.8000 0.9000 -0.0368 0.0100
0.9000 1.0000 -0.1713 0.0105
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.1000 -3.0772 0.0369
0.2000 -3.9829 0.0489
0.3000 -4.0486 0.0560
0.4000 -3.8827 0.0610
0.5000 -3.6115 0.0645
0.6000 -3.2719 0.0670
0.7000 -2.9632 0.0689
0.8000 -2.8226 0.0708
0.9000 -2.8595 0.0724
1.0000 -3.0308 0.0741
#TI average gradients and standard deviation in kcal/mol
0.0000 -52.6169 21.0818
0.1000 -16.3061 17.9336
0.2000 -3.6207 14.9627
0.3000 1.1669 13.3737
0.4000 2.3687 11.6913
0.5000 3.0178 10.0533
0.6000 3.5290 8.4568
0.7000 2.2177 8.1835
0.8000 0.3242 7.7428
0.9000 -1.4782 7.5339
1.0000 4.8997 7.4493
#PMF from TI in kcal/mol
0.0000 0.0000
0.1000 -3.4461
0.2000 -4.4425
0.3000 -4.5652
0.4000 -4.3884
0.5000 -4.1191
0.6000 -3.7917
0.7000 -3.5044
0.8000 -3.3773
0.9000 -3.4350
1.0000 -3.2639
#MBAR free energy difference in kcal/mol: 
-3.030788, 0.074124 
#TI free energy difference in kcal/mol: 
-3.263931  
Starting /home/nichrun/miniconda3/envs/biosimspace-dev/bin/analyse_freenrg: number of threads equals 20
