lig_1,lig_2,freenrg,error
lig_ejm_55,lig_jmc_27,-1.4239863999999969,0.6664874691324965
lig_jmc_27,lig_ejm_55,1.4239863999999969,0.6664874691324965
lig_ejm_45,lig_ejm_54,-0.3726197999999954,0.6127888233060326
lig_ejm_54,lig_ejm_45,0.3726197999999954,0.6127888233060326
lig_ejm_45,lig_jmc_23,3.6641458,5.826424995898972
lig_jmc_23,lig_ejm_45,-3.6641458,5.826424995898972
lig_jmc_23,lig_ejm_42,0.8629769500000002,1.0701308946501977
lig_ejm_42,lig_jmc_23,-0.8629769500000002,1.0701308946501977
lig_ejm_43,lig_ejm_31,0.5058561999999966,1.7989619219483433
lig_ejm_31,lig_ejm_43,-0.5058561999999966,1.7989619219483433
lig_ejm_48,lig_ejm_50,-1.4164762000000124,1.4408126904642609
lig_ejm_50,lig_ejm_48,1.4164762000000124,1.4408126904642609
lig_ejm_48,lig_ejm_49,-0.21113669999999995,1.4751556176651959
lig_ejm_49,lig_ejm_48,0.21113669999999995,1.4751556176651959
lig_ejm_55,lig_ejm_54,-0.5314439999999934,0.8071923309193285
lig_ejm_54,lig_ejm_55,0.5314439999999934,0.8071923309193285
lig_jmc_28,lig_ejm_48,0.24222719999999942,1.7492927654141197
lig_ejm_48,lig_jmc_28,-0.24222719999999942,1.7492927654141197
lig_ejm_48,lig_jmc_30,0.9117196000000014,2.862576451182155
lig_jmc_30,lig_ejm_48,-0.9117196000000014,2.862576451182155
lig_ejm_55,lig_ejm_48,1.7962374000000096,1.5906568715385339
lig_ejm_48,lig_ejm_55,-1.7962374000000096,1.5906568715385339
lig_jmc_28,lig_ejm_31,0.17708620000000508,1.2681767556624175
lig_ejm_31,lig_jmc_28,-0.17708620000000508,1.2681767556624175
lig_ejm_43,lig_ejm_42,0.13747740000000164,1.6723056995201944
lig_ejm_42,lig_ejm_43,-0.13747740000000164,1.6723056995201944
lig_ejm_55,lig_ejm_42,0.5726593999999956,1.1550584588620627
lig_ejm_42,lig_ejm_55,-0.5726593999999956,1.1550584588620627
lig_jmc_23,lig_jmc_27,0.10064760000000206,0.3243854343797694
lig_jmc_27,lig_jmc_23,-0.10064760000000206,0.3243854343797694
lig_jmc_28,lig_jmc_23,-0.8792498000000002,0.14968233344037873
lig_jmc_23,lig_jmc_28,0.8792498000000002,0.14968233344037873
lig_jmc_23,lig_ejm_43,4.698647600000001,1.2307114558296104
lig_ejm_43,lig_jmc_23,-4.698647600000001,1.2307114558296104
lig_ejm_46,lig_ejm_42,-1.1321572,2.6763740593807976
lig_ejm_42,lig_ejm_46,1.1321572,2.6763740593807976
lig_ejm_54,lig_ejm_31,1.4044693999999964,0.4065095503708954
lig_ejm_31,lig_ejm_54,-1.4044693999999964,0.4065095503708954
lig_ejm_47,lig_ejm_55,-2.1753744000000026,2.671221573299302
lig_ejm_55,lig_ejm_47,2.1753744000000026,2.671221573299302
lig_jmc_27,lig_jmc_30,0.25767820000000086,0.08751934641181469
lig_jmc_30,lig_jmc_27,-0.25767820000000086,0.08751934641181469
lig_jmc_23,lig_ejm_44,0.7002560000000031,3.6184715861019345
lig_ejm_44,lig_jmc_23,-0.7002560000000031,3.6184715861019345
lig_ejm_42,lig_ejm_31,0.4045717999999958,0.16284922242814953
lig_ejm_31,lig_ejm_42,-0.4045717999999958,0.16284922242814953
lig_ejm_54,lig_ejm_49,-12.070236999999992,14.878472777045985
lig_ejm_49,lig_ejm_54,12.070236999999992,14.878472777045985
lig_ejm_45,lig_ejm_50,0.6979308000000088,0.11478607346099079
lig_ejm_50,lig_ejm_45,-0.6979308000000088,0.11478607346099079
lig_ejm_43,lig_jmc_30,-2.3305586,0.3671469633788038
lig_jmc_30,lig_ejm_43,2.3305586,0.3671469633788038
lig_ejm_47,lig_ejm_48,-2.46638465,3.167812351760775
lig_ejm_48,lig_ejm_47,2.46638465,3.167812351760775
lig_ejm_47,lig_jmc_27,-0.4423150000000007,1.1523116958331936
lig_jmc_27,lig_ejm_47,0.4423150000000007,1.1523116958331936
lig_jmc_27,lig_ejm_49,1.4859710000000028,2.074102315259162
lig_ejm_49,lig_jmc_27,-1.4859710000000028,2.074102315259162
lig_ejm_45,lig_ejm_43,-0.639802600000003,1.9454595482714225
lig_ejm_43,lig_ejm_45,0.639802600000003,1.9454595482714225
lig_jmc_23,lig_jmc_30,0.24751040000000302,0.522720180791584
