lig_1,lig_2,freenrg,error
lig_ejm_44,lig_ejm_49,9.877706916666666,8.879538547210453
lig_ejm_49,lig_ejm_44,-3.0118827500000016,0.7407122191037235
lig_ejm_44,lig_ejm_55,1.5201040000000035,0.9373172022030929
lig_ejm_55,lig_ejm_44,-3.9043001999999944,0.7691203484815891
lig_ejm_44,lig_jmc_28,5.798633999999996,29.524375149133252
lig_jmc_28,lig_ejm_44,0.21458000000000155,3.445931644704376
lig_ejm_44,lig_ejm_43,2.4875553333333347,1.3219836549750192
lig_ejm_43,lig_ejm_44,-0.22947533333333325,2.6963017109102325
lig_ejm_44,lig_ejm_50,1.010738333333336,0.5600527092691467
lig_ejm_50,lig_ejm_44,-3.0171141666666657,0.6057233097790009
lig_ejm_44,lig_ejm_46,0.006998899999999253,0.9957664324934885
lig_ejm_46,lig_ejm_44,-1.7755419000000003,0.4511570226369195
lig_ejm_44,lig_ejm_54,3.068245499999989,1.0270729721273875
lig_ejm_54,lig_ejm_44,-3.0892153333333425,1.2334449961196707
lig_ejm_44,lig_ejm_45,-0.4648454000000015,2.329143635916857
lig_ejm_45,lig_ejm_44,-4.138364566666674,1.9602978632582821
lig_ejm_44,lig_ejm_47,2.1266381666666696,2.363408740384609
lig_ejm_47,lig_ejm_44,-1.9716064000000024,2.3044204647849806
lig_ejm_44,lig_ejm_31,-10.916775399999999,12.064159084523174
lig_ejm_31,lig_ejm_44,11.70102639999999,6.504382124837122
lig_ejm_44,lig_jmc_30,-1.228796833333334,1.0275843248840266
lig_jmc_30,lig_ejm_44,1.7222937500000004,4.753866895836699
lig_ejm_44,lig_jmc_27,0.28424255000000187,0.9334633799397108
lig_jmc_27,lig_ejm_44,-0.43937166666666627,1.3614827512323382
lig_ejm_44,lig_ejm_48,-3.6978243333333296,5.65257153946826
lig_ejm_48,lig_ejm_44,-10.12470175,7.377479657193583
lig_ejm_44,lig_ejm_42,1.5018863333333385,0.6096282737992426
lig_ejm_42,lig_ejm_44,-3.3082686666666703,0.4627217607624959
lig_ejm_44,lig_jmc_23,-0.7525033999999948,3.2472616123061835
lig_jmc_23,lig_ejm_44,-2.2050038,3.5685404153083846
lig_ejm_49,lig_ejm_55,2.2602998333333417,1.0345199474948241
lig_ejm_55,lig_ejm_49,-2.4370701666666648,0.99851723466002
lig_ejm_49,lig_jmc_28,-0.5838688000000003,0.5249941086268873
lig_jmc_28,lig_ejm_49,-0.360920666666666,0.4361458835440399
lig_ejm_49,lig_ejm_43,0.5786492500000007,2.0472021123138964
lig_ejm_43,lig_ejm_49,-0.11591679999999993,0.9481756776179928
lig_ejm_49,lig_ejm_50,2.510893166666662,1.6108713474249299
lig_ejm_50,lig_ejm_49,1.7489651666666646,0.8161214732130301
lig_ejm_49,lig_ejm_46,-0.3659948333333333,1.3665328523416216
lig_ejm_46,lig_ejm_49,-0.4082564999999999,0.4871312314882408
lig_ejm_49,lig_ejm_54,2.4308285833333514,0.949567000741508
lig_ejm_54,lig_ejm_49,-2.212954333333343,1.2743145202981263
lig_ejm_49,lig_ejm_45,-0.4026786999999956,0.897804388083891
lig_ejm_45,lig_ejm_49,-0.4026786999999956,0.897804388083891
lig_ejm_49,lig_ejm_47,0.15202749999999998,0.870524356495673
lig_ejm_47,lig_ejm_49,4.091695000000001,4.048120117839407
lig_ejm_49,lig_ejm_31,0.34043633333333645,0.41775995199674376
lig_ejm_31,lig_ejm_49,0.6790906666666743,0.5099142009456532
lig_ejm_49,lig_jmc_30,2.3085321,0.7109670556616366
lig_jmc_30,lig_ejm_49,-1.0410351666666653,0.7352684713827287
lig_ejm_49,lig_jmc_27,1.3741994999999978,0.23840322628550753
lig_jmc_27,lig_ejm_49,-1.362859833333335,0.39477652489802534
lig_ejm_49,lig_ejm_48,1.017493200000001,1.8765694186159216
lig_ejm_48,lig_ejm_49,-0.24206324999999973,1.2068170805696126
lig_ejm_49,lig_ejm_42,0.34543639999999876,0.706819217000995
lig_ejm_42,lig_ejm_49,-1.1772469999999995,0.9755753585610178
lig_ejm_49,lig_jmc_23,1.9533729999999956,0.313974182185447
lig_jmc_23,lig_ejm_49,-2.1293620000000004,0.8642213611341522
lig_ejm_55,lig_jmc_28,-2.185890833333332,0.9258452244471329
lig_jmc_28,lig_ejm_55,2.5351578333333293,1.0233536492962545
lig_ejm_55,lig_ejm_43,-1.7173044333333252,0.6986543340163918
lig_ejm_43,lig_ejm_55,-0.6899020333333254,0.42474212555271024
lig_ejm_55,lig_ejm_50,5.868357000000003,4.999487891097013
lig_ejm_50,lig_ejm_55,-4.5593747500000035,2.925473133462699
lig_ejm_55,lig_ejm_46,-0.9300516666666638,0.8151055937851108
lig_ejm_46,lig_ejm_55,1.6505563333333342,0.7720585767021537
lig_ejm_55,lig_ejm_54,1.050889000000005,0.15587187454729903
lig_ejm_54,lig_ejm_55,-0.6080751666666728,0.23379752374666452
lig_ejm_55,lig_ejm_45,0.1324578333333335,0.3156312700657121
lig_ejm_45,lig_ejm_55,-0.8680615000000032,0.5367859981551772
lig_ejm_55,lig_ejm_47,7.6322045,5.665492446703239
lig_ejm_47,lig_ejm_55,-0.7802892000000057,0.7704433176967143
lig_ejm_55,lig_ejm_31,-0.5107072500000012,0.1681587373911304
lig_ejm_31,lig_ejm_55,0.7818593333333324,0.27226668403627924
lig_ejm_55,lig_jmc_30,0.6270261666666599,1.2231693232624035
lig_jmc_30,lig_ejm_55,0.4853405000000066,1.3218033739040784
lig_ejm_55,lig_jmc_27,-0.20813233333332803,1.089303925687185
lig_jmc_27,lig_ejm_55,0.8600126666666661,1.1289952389355127
lig_ejm_55,lig_ejm_48,-1.1550665000000038,1.1908979320175663
lig_ejm_48,lig_ejm_55,0.24174450000001002,1.109578547902764
lig_ejm_55,lig_ejm_42,-0.46055000000000135,0.24916599503173684
lig_ejm_42,lig_ejm_55,0.48858333333333803,0.2388147548551432
lig_ejm_55,lig_jmc_23,0.29468216666666436,0.5989297009334469
lig_jmc_23,lig_ejm_55,0.5844943333333319,0.9507766355485278
lig_jmc_28,lig_ejm_43,-0.2986947000000022,0.5110777520156372
lig_ejm_43,lig_jmc_28,-0.37523685000000206,1.0339704328337553
lig_jmc_28,lig_ejm_50,-0.8800448500000115,1.045861630090005
lig_ejm_50,lig_jmc_28,0.4982935333333458,1.289147641647865
lig_jmc_28,lig_ejm_46,0.354610000000001,0.10373922868047564
lig_ejm_46,lig_jmc_28,-0.7919932500000009,0.306532041305058
lig_jmc_28,lig_ejm_54,1.569233333333358,1.1236714845482694
lig_ejm_54,lig_jmc_28,-2.9791588000000218,1.2087409301097225
lig_jmc_28,lig_ejm_45,5000,29.524375149133252
lig_ejm_45,lig_jmc_28,5000,29.524375149133252
lig_jmc_28,lig_ejm_47,0.0964135000000006,0.7650683679852446
lig_ejm_47,lig_jmc_28,1.3894768666666693,0.9585104354337087
lig_jmc_28,lig_ejm_31,-0.3901352500000037,0.41382141064886035
lig_ejm_31,lig_jmc_28,0.20537440000000728,0.4090346325848134
lig_jmc_28,lig_jmc_30,3.3247916666666697,1.663432166931084
