lig_1,lig_2,freenrg,error
lig_ejm_44,lig_ejm_49,0.5311936000000017,1.1251796691974398
lig_ejm_49,lig_ejm_44,-3.16080791666667,0.6016600685335449
lig_ejm_44,lig_ejm_55,1.3777647999999942,0.7483394230341862
lig_ejm_55,lig_ejm_44,-4.037869266666661,0.6961695401729415
lig_ejm_44,lig_jmc_28,1.1487724999999998,0.49416581946388777
lig_jmc_28,lig_ejm_44,-0.9433853499999962,1.179902611055812
lig_ejm_44,lig_ejm_43,2.457594666666667,1.327284550878011
lig_ejm_43,lig_ejm_44,-3.0325145000000013,0.1879037634794733
lig_ejm_44,lig_ejm_50,0.8570039999999999,0.531492427065899
lig_ejm_50,lig_ejm_44,-2.746783999999998,0.5302405207396187
lig_ejm_44,lig_ejm_46,0.8800058333333318,1.1464019519122404
lig_ejm_46,lig_ejm_44,-2.0988059166666595,0.6579971739227614
lig_ejm_44,lig_ejm_54,2.950955499999978,1.0340933036821125
lig_ejm_54,lig_ejm_44,-2.966136166666658,1.1863862746806217
lig_ejm_44,lig_ejm_45,0.3988357999999934,1.7193370361353066
lig_ejm_45,lig_ejm_44,-3.3721565833333287,2.1362888278950574
lig_ejm_44,lig_ejm_47,1.4282498333333287,1.9560506108989513
lig_ejm_47,lig_ejm_44,-2.9835756000000018,1.7942818813622237
lig_ejm_44,lig_ejm_31,-6.342113166666671,7.467902774875142
lig_ejm_31,lig_ejm_44,-1.3013237999999987,0.9048773143269422
lig_ejm_44,lig_jmc_30,-0.029423599999997663,0.7468766408921219
lig_jmc_30,lig_ejm_44,-2.9117910499999997,1.0400573371997828
lig_ejm_44,lig_jmc_27,0.5237306000000075,0.8079184097816438
lig_jmc_27,lig_ejm_44,-1.764573916666663,1.0996513330912918
lig_ejm_44,lig_ejm_48,2.6913080833333325,0.9110983505638438
lig_ejm_48,lig_ejm_44,-2.946981450000006,1.600438912076268
lig_ejm_44,lig_ejm_42,1.5386788333333357,0.5977760898233315
lig_ejm_42,lig_ejm_44,-3.23914933333333,0.32826757817252655
lig_ejm_44,lig_jmc_23,2.1806240000000017,1.0884146119017326
lig_jmc_23,lig_ejm_44,-3.400753799999997,1.3343134658209221
lig_ejm_49,lig_ejm_55,1.9332075000000017,1.0477536699824717
lig_ejm_55,lig_ejm_49,-2.4109986666666643,0.9305794061583775
lig_ejm_49,lig_jmc_28,-0.15983843333333336,0.4980620108761434
lig_jmc_28,lig_ejm_49,-0.38746516666666597,0.389454064081197
lig_ejm_49,lig_ejm_43,1.2540380000000004,0.9804801137791966
lig_ejm_43,lig_ejm_49,-0.44826060000000023,1.1431538497050284
lig_ejm_49,lig_ejm_50,3.036908666666662,1.7078388527101995
lig_ejm_50,lig_ejm_49,1.0869352142857167,0.7114927576575347
lig_ejm_49,lig_ejm_46,1.1364636,0.49927307379111346
lig_ejm_46,lig_ejm_49,-0.7386724999999998,0.4796052683686694
lig_ejm_49,lig_ejm_54,1.4066100833333337,1.055986262169655
lig_ejm_54,lig_ejm_49,-1.923838416666669,1.0606538661240252
lig_ejm_49,lig_ejm_45,-0.28662739999999687,0.7924928755888345
lig_ejm_45,lig_ejm_49,-0.28662739999999687,0.7924928755888345
lig_ejm_49,lig_ejm_47,0.6469893333333321,0.8168195862959308
lig_ejm_47,lig_ejm_49,3.5632879999999996,3.9974360230989943
lig_ejm_49,lig_ejm_31,0.34468533333332374,0.36230177408832054
lig_ejm_31,lig_ejm_49,0.3908913333333359,0.5702199124195372
lig_ejm_49,lig_jmc_30,2.420365199999999,0.7406605967015348
lig_jmc_30,lig_ejm_49,-0.9436521666666673,0.7542962217766714
lig_ejm_49,lig_jmc_27,1.5885754999999993,0.27480164920175715
lig_jmc_27,lig_ejm_49,-1.415355,0.3816438137916325
lig_ejm_49,lig_ejm_48,1.538352933333334,1.7729124961020792
lig_ejm_48,lig_ejm_49,-0.4959642500000001,1.3957326903148322
lig_ejm_49,lig_ejm_42,0.8743072000000023,0.502874003809576
lig_ejm_42,lig_ejm_49,-1.8537212333333297,0.5738276339069841
lig_ejm_49,lig_jmc_23,2.272796600000003,0.20357037462180028
lig_jmc_23,lig_ejm_49,-1.9398314999999968,0.6670074972538547
lig_ejm_55,lig_jmc_28,-2.1035473333333314,0.8996620693924229
lig_jmc_28,lig_ejm_55,2.6743971666666653,1.0186079194702418
lig_ejm_55,lig_ejm_43,-1.700528333333338,0.6447296509143625
lig_ejm_43,lig_ejm_55,-0.6892999333333236,0.4077408702641558
lig_ejm_55,lig_ejm_50,-0.4967305000000124,0.2715267869138324
lig_ejm_50,lig_ejm_55,0.6736834999999957,0.13731361283967103
lig_ejm_55,lig_ejm_46,-1.1956045000000017,0.7905704610781209
lig_ejm_46,lig_ejm_55,1.7294721666666675,0.8134956675016127
lig_ejm_55,lig_ejm_54,0.959296833333326,0.12033149858871395
lig_ejm_54,lig_ejm_55,-0.611496333333335,0.19409680503418342
lig_ejm_55,lig_ejm_45,-0.2500199999999957,0.30441137604397916
lig_ejm_45,lig_ejm_55,-0.8062981666666644,0.4482084923243064
lig_ejm_55,lig_ejm_47,0.021013833333341836,0.9558351283831825
lig_ejm_47,lig_ejm_55,-0.3383017999999893,0.7527975097021381
lig_ejm_55,lig_ejm_31,-0.7288072499999991,0.11469560611743511
lig_ejm_31,lig_ejm_55,0.7852562499999998,0.23363058704194206
lig_ejm_55,lig_jmc_30,0.4489940000000132,1.078508231395596
lig_jmc_30,lig_ejm_55,0.4760656666666705,1.2513970371721717
lig_ejm_55,lig_jmc_27,-0.43030800000000013,1.1008616383326597
lig_jmc_27,lig_ejm_55,0.9853476666666587,1.0653421390720186
lig_ejm_55,lig_ejm_48,-1.3456731666666712,1.15219150054365
lig_ejm_48,lig_ejm_55,0.3630853333333306,1.1058741624806494
lig_ejm_55,lig_ejm_42,-0.5325368333333351,0.237609612394797
lig_ejm_42,lig_ejm_55,0.4581351666666684,0.22350232035669684
lig_ejm_55,lig_jmc_23,0.19951899999999867,0.6212528687912567
lig_jmc_23,lig_ejm_55,0.7051386666666648,0.8817546510180017
lig_jmc_28,lig_ejm_43,-0.6000725999999972,0.3705882033994872
lig_ejm_43,lig_jmc_28,-0.3409688000000024,0.6921326514201595
lig_jmc_28,lig_ejm_50,0.5383235666666693,0.37197484791101343
lig_ejm_50,lig_jmc_28,0.4677683333333462,1.0831182354921114
lig_jmc_28,lig_ejm_46,0.32109800000000277,0.12237239085921309
lig_ejm_46,lig_jmc_28,-0.4580518333333323,0.2423111274515909
lig_jmc_28,lig_ejm_54,1.4210441666666611,1.0173648514025313
lig_ejm_54,lig_jmc_28,-2.709554499999996,0.8715890949912988
lig_jmc_28,lig_ejm_45,5000,42.410697196786685
lig_ejm_45,lig_jmc_28,5000,42.410697196786685
lig_jmc_28,lig_ejm_47,-0.1584509999999959,0.5258024740032664
lig_ejm_47,lig_jmc_28,0.30332870000000156,0.36024244990421384
lig_jmc_28,lig_ejm_31,-0.4762811666666664,0.4438858676823673
lig_ejm_31,lig_jmc_28,0.42673410000000445,0.31325433081588794
lig_jmc_28,lig_jmc_30,0.9292428999999984,0.20919330776519454
lig_jmc_30,lig_jmc_28,-0.4574715000000005,0.30812519036295205
lig_jmc_28,lig_jmc_27,0.9521579999999998,0.06953224980769719
lig_jmc_27,lig_jmc_28,-0.8705303999999998,0.16496516748228998
lig_jmc_28,lig_ejm_48,0.26230796666666656,0.23724291219177546
lig_ejm_48,lig_jmc_28,-1.823742499999999,0.5051072815010854
lig_jmc_28,lig_ejm_42,0.07841283333333404,0.3785875765850764
lig_ejm_42,lig_jmc_28,-0.26440308333333284,0.5833081705115288
lig_jmc_28,lig_jmc_23,0.526423833333336,0.3066539170073668
lig_jmc_23,lig_jmc_28,-1.0668344999999988,0.1459243579034662
lig_ejm_43,lig_ejm_50,-1.4175741666666681,0.5610891314242573
lig_ejm_50,lig_ejm_43,-0.5473638333333284,0.6582377342947902
lig_ejm_43,lig_ejm_46,-0.5281219999999998,0.2796011613211219
lig_ejm_46,lig_ejm_43,0.4919295666666672,0.29534430302059506
lig_ejm_43,lig_ejm_54,-0.07303050000000155,0.5053833242932705
lig_ejm_54,lig_ejm_43,-1.2331585000000018,0.7517947725193249
lig_ejm_43,lig_ejm_45,-0.24009616666666744,0.437157723133609
lig_ejm_45,lig_ejm_43,0.04596520000000481,0.6071860082325186
lig_ejm_43,lig_ejm_47,-1.0960448333333335,1.1024317009104743
lig_ejm_47,lig_ejm_43,-0.7363483333333334,1.6399238953731903
lig_ejm_43,lig_ejm_31,-0.8176363333333327,0.4239659674609244
lig_ejm_31,lig_ejm_43,0.328602999999994,0.8334292603193507
lig_ejm_43,lig_jmc_30,0.5290348,0.9516831489909022
lig_jmc_30,lig_ejm_43,-2.1176041666666667,0.9423862988928486
lig_ejm_43,lig_jmc_27,-0.29741653333333673,0.6316438983238775
lig_jmc_27,lig_ejm_43,-0.8908642499999999,1.060117125734336
lig_ejm_43,lig_ejm_48,0.21229716666666754,0.5980189190936419
lig_ejm_48,lig_ejm_43,-0.6283417333333325,0.8813274322785324
