lig_1,lig_2,freenrg,error
lig_ejm_44,lig_ejm_49,9.877706916666666,8.790530773099091
lig_ejm_49,lig_ejm_44,-3.0118827500000016,0.6531828114627123
lig_ejm_44,lig_ejm_55,1.5201040000000035,0.3176602907908564
lig_ejm_55,lig_ejm_44,-3.9043001999999944,0.20450009591303464
lig_ejm_44,lig_jmc_28,5.798633999999996,8.790530773099091
lig_jmc_28,lig_ejm_44,0.21458000000000155,1.322356000000001
lig_ejm_44,lig_ejm_43,2.4875553333333347,0.08584477171486783
lig_ejm_43,lig_ejm_44,-0.22947533333333325,0.04409358154476048
lig_ejm_44,lig_ejm_50,1.010738333333336,0.07556592554099162
lig_ejm_50,lig_ejm_44,-3.0171141666666657,0.10358362942526762
lig_ejm_44,lig_ejm_46,0.006998899999999253,0.34750949999999925
lig_ejm_46,lig_ejm_44,-1.7755419000000003,0.26927650000000014
lig_ejm_44,lig_ejm_54,3.068245499999989,0.6671774262869291
lig_ejm_54,lig_ejm_44,-3.0892153333333425,0.08342271977921335
lig_ejm_44,lig_ejm_45,-0.4648454000000015,2.2270221782063726
lig_ejm_45,lig_ejm_44,-4.138364566666674,1.8895432578387716
lig_ejm_44,lig_ejm_47,2.1266381666666696,1.5023536183486825
lig_ejm_47,lig_ejm_44,-1.9716064000000024,1.504494625556223
lig_ejm_44,lig_ejm_31,-10.916775399999999,0.08324912581979496
lig_ejm_31,lig_ejm_44,11.70102639999999,0.11422543470584876
lig_ejm_44,lig_jmc_30,-1.228796833333334,0.2268809473926309
lig_jmc_30,lig_ejm_44,1.7222937500000004,0.8076915681955378
lig_ejm_44,lig_jmc_27,0.28424255000000187,0.748338842661684
lig_jmc_27,lig_ejm_44,-0.43937166666666627,0.860018224559854
lig_ejm_44,lig_ejm_48,-3.6978243333333296,0.458794381455807
lig_ejm_48,lig_ejm_44,-10.12470175,7.33174939612378
lig_ejm_44,lig_ejm_42,1.5018863333333385,0.10524381134679603
lig_ejm_42,lig_ejm_44,-3.3082686666666703,0.10286906991621834
lig_ejm_44,lig_jmc_23,-0.7525033999999948,0.380467765316196
lig_jmc_23,lig_ejm_44,-2.2050038,0.17641866721806979
lig_ejm_49,lig_ejm_55,2.2602998333333417,0.99759156571674
lig_ejm_55,lig_ejm_49,-2.4370701666666648,0.8714174869740198
lig_ejm_49,lig_jmc_28,-0.5838688000000003,0.34369620224742087
lig_jmc_28,lig_ejm_49,-0.360920666666666,0.19244412337635686
lig_ejm_49,lig_ejm_43,0.5786492500000007,0.7940821504527912
