jmc_28~ejm_46,0.1882439000053388
ejm_31~jul_01,0.07094883051241925
ejm_31~ejm_45,0.2766666678724115
jul_01~ejm_49,0.09313616315878595
ejm_45~jul_01,0.30319187598984243
ejm_48~jul_01,0.12489056388871021
jmc_30~jmc_28,0.08030268144028535
jul_01~ejm_45,0.25349698378071506
ejm_47~jul_01,0.21987431227358029
jmc_28~jmc_30,0.06939234092751129
ejm_45~ejm_31,0.27388806300965396
ejm_49~jul_01,0.14163580924399036
jul_01~ejm_31,0.09659043553219913
jul_01~jmc_28,0.11175357235453373
jmc_30~ejm_46,0.08211967898135018
jul_01~ejm_46,0.14643726495397258
ejm_46~jmc_30,0.13018925605632742
jmc_28~jul_01,0.09937079478357812
jul_01~ejm_48,0.15270672087390266
ejm_46~jul_01,0.09720795256058015
ejm_46~jmc_28,0.18173632292637593
jul_01~ejm_47,0.1926373436117202
