lig_1,lig_2,freenrg,error,engine
1a,3a,-0.6618,0.7426427034583991,SOMD
3a,1a,1.2343800000000003,0.29315412055777074,SOMD
1a,1b,-0.8888,0.3254206861894308,SOMD
1b,1a,0.8691800000000001,0.17693206436369863,SOMD
5k,5o,1.2837799999999997,1.4215024725268681,SOMD
5o,5k,4.104660000000001,2.0804667960820717,SOMD
5k,5m,-0.41475999999999996,0.1101539949343645,SOMD
5m,5k,0.5052000000000001,0.1309130169234519,SOMD
5c,5a,0.9953799999999999,0.34577494183355734,SOMD
5a,5c,-1.50094,0.28224357849205356,SOMD
5c,5b,0.02482,0.24372721103725775,SOMD
5b,5c,0.056559999999999985,0.3738177545275237,SOMD
5j,5b,1.04914,0.08257084594455844,SOMD
5b,5j,-0.6464000000000001,0.06591023441014301,SOMD
5j,5d,1.3409200000000001,0.0970621728584313,SOMD
5d,5j,-1.4359000000000002,0.12439041763737267,SOMD
3b,3a,0.85574,0.13296865645707637,SOMD
3a,3b,-0.8893000000000001,0.14922274960608384,SOMD
3b,5d,-0.13222,0.3917752077403571,SOMD
5d,3b,0.030899999999999993,0.3024221155934202,SOMD
5a,3a,0.6845600000000001,0.4245601742980611,SOMD
3a,5a,0.09355999999999999,0.19075260050651996,SOMD
5b,5l,-0.6095600000000001,0.07344719599821357,SOMD
5l,5b,0.42969999999999997,0.07669097730502591,SOMD
3a,1b,-0.13430000000000003,0.3343093746815964,SOMD
1b,3a,0.06443999999999997,0.500170774436092,SOMD
5g,5h,1.58804,0.1137123590468512,SOMD
5h,5g,-0.8125,0.2695121295971667,SOMD
5g,5i,0.46514000000000005,0.09311895403192627,SOMD
5i,5g,-0.40284000000000003,0.06288874780117665,SOMD
5f,5l,-1.3745,0.18707888175847107,SOMD
5l,5f,1.27014,0.11765919258604489,SOMD
5f,5i,-0.29942,0.1600812181362948,SOMD
5i,5f,0.3136,0.1789717407860805,SOMD
5o,5m,1.12686,2.1428059731576257,SOMD
5m,5o,-3.90616,3.4088262045167395,SOMD
5e,7,0.7665000000000001,0.41248045650672954,SOMD
7,5e,0.059700000000000045,0.5300202807440485,SOMD
5e,5d,0.039880000000000006,0.08085934330675706,SOMD
5d,5e,0.17342,0.07539477037566994,SOMD
7,5d,0.299,0.3460869298312203,SOMD
5d,7,0.7493399999999999,0.33927890827459345,SOMD
5h,5i,-1.1369,0.0927333543014594,SOMD
5i,5h,0.7066399999999999,0.16570274469664042,SOMD
5n,5d,-0.64638,1.3336470576580597,SOMD
5d,5n,-0.7333800000000006,2.310195743957641,SOMD
5n,5p,-0.06032,0.05060643634953957,SOMD
5p,5n,0.08874000000000001,0.11634524313438858,SOMD
5d,5p,0.58766,0.4627352662160082,SOMD
5p,5d,0.5749,0.6647737893449168,SOMD
5d,5m,-1.0456800000000002,0.16548216036781732,SOMD
5m,5d,0.84838,0.08107501711378172,SOMD
5m,5i,1.06148,0.16275871835327285,SOMD
5i,5m,-0.9575199999999999,0.14112921880319468,SOMD
