lig_1,lig_2,freenrg,error,engine
1a,3a,-1.3871,0.20598582070942,SOMD
3a,1a,1.1398000000000001,0.3582223750688949,SOMD
1a,1b,-1.1902,0.15841224174076113,SOMD
1b,1a,0.81875,0.21894356388500363,SOMD
5k,5c,0.348725,0.3428130281825162,SOMD
5c,5k,0.64315,0.3983990346792188,SOMD
5k,5j,-0.6542,0.12725840509242078,SOMD
5j,5k,0.7351,0.17901956596975646,SOMD
5k,5a,2.0072,0.28089856710207695,SOMD
5a,5k,-1.702175,0.1794466465508156,SOMD
5k,5e,1.145325,0.019508475722106018,SOMD
5e,5k,-0.501925,0.08699583682567803,SOMD
5k,5h,1.9701250000000001,0.5523615171470584,SOMD
5h,5k,-1.70395,0.2538576454760949,SOMD
5k,5m,-0.347475,0.1125953771623566,SOMD
5m,5k,0.41757500000000003,0.12556590152187017,SOMD
5c,5b,-0.067275,0.29132302911315927,SOMD
5b,5c,0.16065,0.46351013203596747,SOMD
5j,5m,0.49577499999999997,0.21515573962055176,SOMD
5m,5j,-0.4107,0.2425806395132692,SOMD
3b,3a,0.853525,0.17163797838765169,SOMD
3a,3b,-0.8995,0.19219516556528332,SOMD
3b,5l,-0.723975,0.2770326014960453,SOMD
5l,3b,0.8774,0.1543410671208412,SOMD
5b,7,1.3290999999999997,1.2846975740098003,SOMD
7,5b,-1.057525,0.3440297161946915,SOMD
3a,5d,-0.791175,0.2756286734449085,SOMD
5d,3a,0.73335,0.35025377109556816,SOMD
5g,5f,0.6653249999999999,0.05151175229983932,SOMD
5f,5g,-0.702975,0.022287603991157652,SOMD
5g,7,1.2713999999999999,0.5957555888673364,SOMD
7,5g,-0.9812,0.41641834933953936,SOMD
5f,5i,-0.38029999999999997,0.17834620825798347,SOMD
5i,5f,0.23725,0.20897193392096142,SOMD
5o,7,2.26035,1.8015380787445674,SOMD
7,5o,-4.30735,1.9645931001524632,SOMD
5o,5n,0.9189,0.08347084321286484,SOMD
5n,5o,-1.0492,0.23454237357032098,SOMD
5o,5p,0.77815,0.1452596611818528,SOMD
5p,5o,-0.6264000000000001,0.3435856880022799,SOMD
5l,5e,1.2801500000000001,0.09291294760868009,SOMD
5e,5l,-0.9728999999999999,0.45438623988848953,SOMD
5l,7,1.8585250000000002,0.7293741305336148,SOMD
7,5l,-1.7526499999999998,0.4020157324865118,SOMD
7,1b,0.291875,0.19520992279680183,SOMD
1b,7,-1.021875,0.24095175303713123,SOMD
7,5d,0.46435000000000004,0.3925038014677904,SOMD
5d,7,0.46355,0.23605879740719965,SOMD
7,5i,0.72225,0.39076273385094784,SOMD
5i,7,0.9465500000000001,0.4800210872104127,SOMD
5h,5m,-1.9281,0.39696318679024467,SOMD
5m,5h,1.879625,0.3583303093864654,SOMD
5n,5p,-0.030150000000000003,0.05245287567585467,SOMD
5p,5n,0.090175,0.1501896377639505,SOMD
5p,5i,0.372425,0.4965292931523107,SOMD
5i,5p,0.04139999999999999,0.7342022008048373,SOMD
