lig_1,lig_2,freenrg,error,engine
1a,3a,-0.5774250000000001,0.9525396268003761,SOMD
3a,1a,1.16595,0.3680051482882633,SOMD
1a,1b,-0.853,0.41756632806457633,SOMD
1b,1a,1.026825,0.10370639143755798,SOMD
5k,5c,0.46915,0.2697774530361399,SOMD
5c,5k,0.4054,0.5635444776886145,SOMD
5k,5j,-0.6725749999999999,0.13456937724336346,SOMD
5j,5k,0.641475,0.13017492958195392,SOMD
5k,5a,2.094325,0.23611705209845957,SOMD
5a,5k,-1.5624500000000001,0.2180780613297297,SOMD
5k,5e,1.060825,0.07157121599032207,SOMD
5e,5k,-0.5846750000000001,0.16417625373867767,SOMD
5k,5h,1.9858999999999998,0.5473421614188575,SOMD
5h,5k,-1.6767,0.26805660160993366,SOMD
5k,5m,-0.354925,0.11939901852611685,SOMD
5m,5k,0.539475,0.1631126521507963,SOMD
5c,5b,0.1672,0.2553784414028195,SOMD
5b,5c,0.09232499999999996,0.48038279592945454,SOMD
5j,5m,0.325075,0.06230230566894508,SOMD
5m,5j,-0.45555,0.25091008183543895,SOMD
3b,3a,0.933925,0.1388510555415406,SOMD
3a,3b,-0.834875,0.17937552961594289,SOMD
3b,5l,-0.91645,0.39552057363260723,SOMD
5l,3b,1.002775,0.09437565341937157,SOMD
5b,7,1.3476749999999997,1.281238080513662,SOMD
7,5b,-0.970175,0.4153298536003241,SOMD
3a,5d,-0.9688749999999999,0.4229142985976394,SOMD
5d,3a,0.7328,0.350677427749967,SOMD
5g,5f,0.7139249999999999,0.032783694498942625,SOMD
5f,5g,-0.685075,0.030362185225485103,SOMD
5g,7,0.864375,0.6045804721388764,SOMD
7,5g,-0.9764,0.420278861789011,SOMD
5f,5i,-0.38182499999999997,0.17717887559845652,SOMD
5i,5f,0.47457499999999997,0.10097799574659817,SOMD
5o,7,4.1855,2.9969672415070985,SOMD
7,5o,-3.928925,2.2491891251348783,SOMD
5o,5n,0.883025,0.10663366709596614,SOMD
5n,5o,-1.244675,0.10496117039966095,SOMD
5o,5p,0.776725,0.1451258153867418,SOMD
5p,5o,-0.6584,0.35919158072909596,SOMD
5l,5e,1.366225,0.11813482675175288,SOMD
5e,5l,-0.778675,0.3381866579642077,SOMD
5l,7,2.9238999999999997,0.42402863307407274,SOMD
7,5l,-1.408575,0.6886802370899962,SOMD
7,1b,1.3444500000000001,0.8938509518743417,SOMD
1b,7,0.3488249999999999,1.2479025892639484,SOMD
7,5d,0.39112499999999994,0.43067611065819134,SOMD
5d,7,0.8230999999999999,0.42753097353681097,SOMD
7,5i,0.69065,0.40377466591322114,SOMD
5i,7,0.675625,0.49859508015857246,SOMD
5h,5m,-1.6698250000000001,0.305262767614504,SOMD
5m,5h,2.21565,0.3076792174218683,SOMD
5n,5p,-0.101525,0.037928867084759246,SOMD
5p,5n,0.09607500000000001,0.14990226468713985,SOMD
5p,5i,0.08795,0.5100640360124731,SOMD
5i,5p,0.028774999999999995,0.7387195423783418,SOMD
