lig_1,lig_2,freenrg,error,engine
1a,3a,-1.5163666666666666,0.2268051464240713,SOMD
3a,1a,1.0170333333333332,0.4759235559531711,SOMD
1a,1b,-1.2429333333333332,0.21125166928992017,SOMD
1b,1a,1.0121333333333333,0.14518381835146477,SOMD
5k,5o,1.6797666666666666,1.3965268995300848,SOMD
5o,5k,5.487566666666667,3.378462295844731,SOMD
5k,5m,-0.24526666666666666,0.06680083166481621,SOMD
5m,5k,0.43406666666666666,0.1760387488910073,SOMD
5c,5a,0.8307666666666668,0.3936246322463968,SOMD
5a,5c,-1.3106333333333333,0.09265062211220047,SOMD
5c,5b,0.09186666666666665,0.34508850233591454,SOMD
5b,5c,0.24303333333333332,0.6450653128000124,SOMD
5j,5b,0.9404,0.08555460244779355,SOMD
5b,5j,-0.6775333333333333,0.11518559419958345,SOMD
5j,5d,1.2860333333333334,0.09684042429573396,SOMD
5d,5j,-1.4688333333333332,0.16945647753266257,SOMD
3b,3a,0.9570333333333333,0.19362655063578213,SOMD
3a,3b,-0.8303333333333334,0.2535939821403059,SOMD
3b,5d,-0.12243333333333332,0.6077581655377227,SOMD
5d,3b,0.4853,0.17201236389670754,SOMD
5a,3a,1.0250333333333332,0.5421523320166677,SOMD
3a,5a,0.044466666666666654,0.28688860401053073,SOMD
5b,5l,-0.5987333333333333,0.12874146357892802,SOMD
5l,5b,0.5128333333333334,0.09960295064794908,SOMD
3a,1b,0.18569999999999998,0.41322202667976615,SOMD
1b,3a,0.1852666666666666,0.9011794241128924,SOMD
5g,5h,1.5374999999999999,0.17249029924414108,SOMD
5h,5g,-0.8334333333333334,0.4038186570451863,SOMD
5g,5i,0.5586000000000001,0.041023082933067494,SOMD
5i,5g,-0.3637666666666666,0.06943102892639412,SOMD
5f,5l,-1.6201999999999999,0.20101963419858607,SOMD
5l,5f,1.1063666666666665,0.02571059012244654,SOMD
5f,5i,-0.5171333333333333,0.16176531698042626,SOMD
5i,5f,0.4264333333333334,0.12553035932040946,SOMD
5o,5m,-0.7332000000000001,1.5121593467621062,SOMD
5m,5o,-1.3150999999999995,4.906847789569185,SOMD
5e,7,1.0838666666666668,0.6527101611316041,SOMD
7,5e,-0.5854333333333334,0.5430982610091024,SOMD
5e,5d,0.15733333333333333,0.0656002371269427,SOMD
5d,5e,0.107,0.11206187279058535,SOMD
7,5d,0.6423,0.4947585909646576,SOMD
5d,7,0.4666333333333333,0.33380907383978914,SOMD
5h,5i,-1.1668,0.1501645874809815,SOMD
5i,5h,0.7867000000000001,0.18602032147053182,SOMD
5n,5d,0.2834999999999999,0.9425575915207162,SOMD
5d,5n,-0.6120000000000004,4.20614001946361,SOMD
5n,5p,-0.07503333333333333,0.03838725193486909,SOMD
5p,5n,0.10043333333333333,0.21190419480930006,SOMD
5d,5p,0.7769333333333334,0.5716124046161972,SOMD
5p,5d,0.918,0.8328631960492272,SOMD
5d,5m,-1.0582666666666667,0.30124083572967186,SOMD
5m,5d,0.8539666666666667,0.11774201081649285,SOMD
5m,5i,0.9727,0.27137607361986305,SOMD
5i,5m,-0.7603333333333332,0.1285754296555571,SOMD
