lig_1,lig_2,freenrg,error,engine
1a,3a,-0.35175000000000006,0.8711938001960299,SOMD
3a,1a,1.0719,0.3150121373323045,SOMD
1a,1b,-0.90575,0.4195460254846899,SOMD
1b,1a,0.79465,0.20716432487279268,SOMD
5k,5o,1.4566749999999997,1.82152710583501,SOMD
5o,5k,4.7434,2.556153784497326,SOMD
5k,5m,-0.43915,0.13867846804749467,SOMD
5m,5k,0.610975,0.09958135179339554,SOMD
5c,5a,0.96925,0.44511708852840054,SOMD
5a,5c,-1.5594999999999999,0.3564457976560625,SOMD
5c,5b,0.0363,0.31430124350162325,SOMD
5b,5c,0.015824999999999978,0.4797227903956617,SOMD
5j,5b,1.0796,0.099080211613285,SOMD
5b,5j,-0.6960000000000001,0.05603568803301458,SOMD
5j,5d,1.3812000000000002,0.1140072146839839,SOMD
5d,5j,-1.3798500000000002,0.14336069603160648,SOMD
3b,3a,0.742825,0.09065379542523301,SOMD
3a,3b,-1.0042,0.12291880111141122,SOMD
3b,5d,-0.158775,0.5046164308578018,SOMD
5d,3b,-0.16735,0.29483349397018427,SOMD
5a,3a,0.867325,0.49471927456386816,SOMD
3a,5a,-0.03180000000000001,0.18561350974538465,SOMD
5b,5l,-0.5820000000000001,0.08789138183007478,SOMD
5l,5b,0.371525,0.06451324637881227,SOMD
3a,1b,-0.23462500000000003,0.41169902512838996,SOMD
1b,3a,-0.21242500000000003,0.5377678795648422,SOMD
5g,5h,1.6090499999999999,0.14427450976061804,SOMD
5h,5g,-0.746175,0.3372382500424094,SOMD
5g,5i,0.4541750000000001,0.11937970496836275,SOMD
5i,5g,-0.38932500000000003,0.0792920695383004,SOMD
5f,5l,-1.3382250000000002,0.23693400056766864,SOMD
5l,5f,1.3041500000000001,0.1454132358716588,SOMD
5f,5i,-0.311025,0.20612019299023893,SOMD
5i,5f,0.333775,0.22957879320979685,SOMD
5o,5m,1.74585,2.64841739487944,SOMD
5m,5o,-2.1221249999999996,3.7499589356362737,SOMD
5e,7,0.8600500000000001,0.5186336608499941,SOMD
7,5e,0.10982500000000006,0.6811864433655443,SOMD
5e,5d,0.028900000000000002,0.10342205599709701,SOMD
5d,5e,0.237075,0.05216020793350681,SOMD
7,5d,0.46054999999999996,0.39513238393395866,SOMD
5d,7,0.6547499999999999,0.42064020552010956,SOMD
5h,5i,-1.0789499999999999,0.0934636515799948,SOMD
5i,5h,0.746175,0.2077433648158227,SOMD
5n,5d,-0.8235999999999999,1.706462005632316,SOMD
5d,5n,-2.8625500000000006,1.1573241309878,SOMD
5n,5p,-0.037599999999999995,0.058378263648952995,SOMD
5p,5n,0.020375000000000004,0.12153492210746121,SOMD
5d,5p,0.26449999999999996,0.42757366032065164,SOMD
5p,5d,0.19065000000000001,0.700328647255463,SOMD
5d,5m,-1.1916250000000002,0.10070089684307684,SOMD
5m,5d,0.90315,0.07717302529597589,SOMD
5m,5i,1.1927249999999998,0.12426551127189983,SOMD
5i,5m,-1.0252,0.15987950671260737,SOMD
