lig_1,lig_2,freenrg,error,engine
1a,3a,-1.50935,0.3926499999999999,SOMD
3a,1a,1.4037000000000002,0.48059999999999997,SOMD
1a,1b,-1.12795,0.30695000000000006,SOMD
1b,1a,1.1572,0.010099999999999998,SOMD
5k,5c,0.25975000000000004,0.07435,SOMD
5c,5k,1.0915,0.7151,SOMD
5k,5j,-0.7028,0.24699999999999997,SOMD
5j,5k,0.7838,0.04119999999999995,SOMD
5k,5a,2.1777,0.5353,SOMD
5a,5k,-1.7893000000000001,0.40080000000000005,SOMD
5k,5e,1.1132,0.010499999999999954,SOMD
5e,5k,-0.36615,0.01294999999999999,SOMD
5k,5h,1.77815,1.0993499999999998,SOMD
5h,5k,-1.8333,0.5447000000000001,SOMD
5k,5m,-0.312,0.005199999999999982,SOMD
5m,5k,0.3499,0.2678,SOMD
5c,5b,-0.23120000000000002,0.21009999999999998,SOMD
5b,5c,-0.32139999999999996,0.5408999999999999,SOMD
5j,5m,0.3211,0.10279999999999999,SOMD
5m,5j,-0.5184,0.5460999999999999,SOMD
3b,3a,1.11605,0.19134999999999994,SOMD
3a,3b,-0.5955,0.16579999999999998,SOMD
3b,5l,-0.25415,0.010250000000000009,SOMD
5l,3b,0.8666499999999999,0.019450000000000023,SOMD
5b,7,-0.11330000000000001,0.9789,SOMD
7,5b,-1.21395,0.49864999999999987,SOMD
3a,5d,-0.72745,0.39755,SOMD
5d,3a,1.1303,0.5011,SOMD
5g,5f,0.66625,0.036750000000000005,SOMD
5f,5g,-0.7124999999999999,0.052899999999999996,SOMD
5g,7,1.8366,0.44559999999999994,SOMD
7,5g,-1.3407499999999999,0.6073499999999998,SOMD
5f,5i,-0.532,0.279,SOMD
5i,5f,0.30879999999999996,0.0759,SOMD
5o,7,4.1402,0.6502999999999998,SOMD
7,5o,-3.9059999999999997,1.3390999999999997,SOMD
5o,5n,0.87485,0.08675,SOMD
5n,5o,-1.40255,0.058049999999999935,SOMD
5o,5p,0.5691,0.10790000000000001,SOMD
5p,5o,-0.3547,0.7231000000000001,SOMD
5l,5e,1.4215,0.02849999999999997,SOMD
5e,5l,-0.22185,0.21765,SOMD
5l,7,2.26945,0.14734999999999987,SOMD
7,5l,-2.0025,0.6987999999999999,SOMD
7,1b,0.6045499999999999,0.0047499999999999765,SOMD
1b,7,-0.6045499999999999,0.0047499999999999765,SOMD
7,5d,0.39239999999999997,0.7395999999999999,SOMD
5d,7,0.5914999999999999,0.5361999999999999,SOMD
7,5i,0.68825,0.8282499999999999,SOMD
5i,7,0.5741499999999999,1.04915,SOMD
5h,5m,-1.58065,0.7298500000000001,SOMD
5m,5h,2.04235,0.68955,SOMD
5n,5p,-0.08990000000000001,0.0613,SOMD
5p,5n,0.021550000000000014,0.34065,SOMD
5p,5i,0.87365,0.4938499999999999,SOMD
5i,5p,0.8047,1.4384000000000001,SOMD
