lig_1,lig_2,freenrg,error,engine
1a,3a,-0.09676666666666674,1.1781019796454146,SOMD
3a,1a,1.1215,0.4399374652531122,SOMD
1a,1b,-0.7293666666666666,0.5383452186510478,SOMD
1b,1a,0.6771666666666666,0.2413077864010562,SOMD
5k,5c,0.3226333333333333,0.4910820105757399,SOMD
5c,5k,-0.1879666666666667,0.39935708888718185,SOMD
5k,5j,-0.6892,0.1321642538661646,SOMD
5j,5k,0.7052666666666667,0.24960973761276042,SOMD
5k,5a,1.8332666666666668,0.20718172645718005,SOMD
5a,5k,-1.4727,0.161425927285551,SOMD
5k,5e,1.0682666666666665,0.1093499021998242,SOMD
5e,5k,-0.7785333333333333,0.15041535087143795,SOMD
5k,5h,1.9363000000000001,0.48349325055613074,SOMD
5h,5k,-1.4590333333333334,0.17941409581684986,SOMD
5k,5m,-0.4832666666666667,0.18593244591637156,SOMD
5m,5k,0.6087333333333333,0.14079361175533184,SOMD
5c,5b,0.1955,0.3832509143281113,SOMD
5b,5c,0.30853333333333327,0.537504952948756,SOMD
5j,5m,0.5942,0.27301012801725877,SOMD
5m,5j,-0.4221,0.15727135785005486,SOMD
3b,3a,0.6821999999999999,0.09531757445508147,SOMD
3a,3b,-1.0851666666666666,0.13079319978925172,SOMD
3b,5l,-1.4046,0.22525257675181729,SOMD
5l,3b,0.9295666666666667,0.22170820412825906,SOMD
5b,7,2.067233333333333,1.4458424330165134,SOMD
7,5b,-0.5705333333333333,0.4967803851915967,SOMD
3a,5d,-1.2712333333333332,0.5195060388912187,SOMD
5d,3a,0.19830000000000003,0.2751007330657869,SOMD
5g,5f,0.6889666666666666,0.07388967752294259,SOMD
5f,5g,-0.6698333333333334,0.02362063598729814,SOMD
5g,7,0.5423999999999999,0.6764067341474359,SOMD
7,5g,-0.40103333333333335,0.4316689176260487,SOMD
5f,5i,-0.14436666666666667,0.17152570588042418,SOMD
5i,5f,0.31679999999999997,0.3237847175722371,SOMD
5o,7,4.101233333333333,4.2235152883718925,SOMD
7,5o,-2.675066666666666,3.339131496029735,SOMD
5o,5n,0.8569999999999999,0.14614391309025956,SOMD
5n,5o,-0.864,0.2322367829034267,SOMD
5o,5p,0.9299666666666667,0.11162879457280624,SOMD
5p,5o,-1.0055666666666667,0.1553904901995114,SOMD
5l,5e,1.2885666666666669,0.16157058656959952,SOMD
5e,5l,-1.5488333333333333,0.22750453719529298,SOMD
5l,7,2.3070999999999997,1.29726760924645,SOMD
7,5l,-0.8449999999999999,0.7426598436251508,SOMD
7,1b,1.322,1.3469005320859195,SOMD
1b,7,0.3890333333333332,1.8282336624306108,SOMD
7,5d,0.23673333333333332,0.46051210745333404,SOMD
5d,7,0.8545666666666666,0.5234720283304969,SOMD
7,5i,0.555,0.3412563601360909,SOMD
5i,7,0.9355000000000001,0.3853759765908267,SOMD
5h,5m,-2.0691666666666664,0.3157725148126592,SOMD
5m,5h,2.000966666666667,0.40168280327199035,SOMD
5n,5p,-0.0406,0.08245024762445127,SOMD
5p,5n,0.13353333333333334,0.06270452757000708,SOMD
5p,5i,-0.22273333333333337,0.5031161639665779,SOMD
5i,5p,-0.7414999999999999,0.02017729747348075,SOMD
