lig_1,lig_2,freenrg,error,engine
1a,3a,-0.22063333333333332,1.2573172263902923,SOMD
3a,1a,1.6683666666666668,0.11210960906382847,SOMD
1a,1b,-0.5120666666666667,0.4188855107438202,SOMD
1b,1a,0.8256,0.2948163213482818,SOMD
5k,5c,-0.03709999999999999,0.17808088986001092,SOMD
5c,5k,0.28353333333333336,0.8095058787790104,SOMD
5k,5j,-0.6983666666666667,0.12312527946950802,SOMD
5j,5k,0.8677,0.12490005337602274,SOMD
5k,5a,1.6489,0.1006557665180358,SOMD
5a,5k,-1.4411333333333332,0.16347273303044899,SOMD
5k,5e,1.0468333333333333,0.10149189349127567,SOMD
5e,5k,-0.7228333333333333,0.1966424024579756,SOMD
5k,5h,1.1950333333333332,0.2587586026481911,SOMD
5h,5k,-1.6476,0.36655302936046424,SOMD
5k,5m,-0.5517333333333333,0.11758177768874072,SOMD
5m,5k,0.4353,0.2258326223851048,SOMD
5c,5b,-0.057533333333333325,0.27136054941309684,SOMD
5b,5c,-0.07560000000000001,0.16731828949639668,SOMD
5j,5m,0.6633666666666667,0.23062391704051668,SOMD
5m,5j,-0.7352333333333334,0.17258668675319208,SOMD
3b,3a,0.9049999999999999,0.2215859201303187,SOMD
3a,3b,-0.7950666666666667,0.19733656810411776,SOMD
3b,5l,-1.0421333333333334,0.4568255842708949,SOMD
5l,3b,0.7901666666666666,0.1475524351243012,SOMD
5b,7,0.7029000000000001,0.08413003823446971,SOMD
7,5b,-0.2945,0.23332707372556094,SOMD
3a,5d,-1.5406666666666666,0.2920577815737457,SOMD
5d,3a,0.4926,0.5694003541738742,SOMD
5g,5f,0.6371,0.05624695547316318,SOMD
5f,5g,-0.6940666666666667,0.041222863127692175,SOMD
5g,7,1.4466333333333334,0.628836529720651,SOMD
7,5g,-0.22406666666666666,0.2547269736622157,SOMD
5f,5i,-0.06623333333333332,0.09339993457052194,SOMD
5i,5f,0.1738666666666667,0.27562433572608286,SOMD
5o,7,6.291566666666667,2.627534470013878,SOMD
7,5o,-0.4320666666666666,1.1533945470267801,SOMD
5o,5n,0.7984333333333332,0.09149787489942655,SOMD
5n,5o,-0.9877333333333334,0.28769413348979583,SOMD
5o,5p,0.7712333333333333,0.04714538978285976,SOMD
5p,5o,-1.1302666666666665,0.0453157931753501,SOMD
5l,5e,1.4273,0.10003680989182599,SOMD
5e,5l,-1.0594333333333334,0.5733037133821635,SOMD
5l,7,2.0691666666666664,1.2424079125275687,SOMD
7,5l,-0.5796,0.5375224119358498,SOMD
7,1b,1.4714,1.2895824686049875,SOMD
1b,7,0.6662999999999999,1.7064232065932532,SOMD
7,5d,-0.2597,0.09520117296196164,SOMD
5d,7,1.1581666666666666,0.4154519520286847,SOMD
7,5i,0.09713333333333334,0.12405429366925508,SOMD
5i,7,0.3153,0.5039947056600231,SOMD
5h,5m,-2.2188000000000003,0.3017341931789192,SOMD
5m,5h,1.7156333333333336,0.4283251192467911,SOMD
5n,5p,-0.07590000000000001,0.09060928944282333,SOMD
5p,5n,0.16820000000000002,0.09723894967210071,SOMD
5p,5i,0.23216666666666663,0.3366753150704367,SOMD
5i,5p,0.24406666666666674,0.9996229728141396,SOMD
