lig_1,lig_2,freenrg,error,engine
1a,3a,0.3544999999999999,1.8848999999999998,SOMD
3a,1a,0.9282,0.6845,SOMD
1a,1b,-0.5780500000000001,0.89485,SOMD
1b,1a,0.89645,0.17445,SOMD
5k,5c,0.67855,0.5860499999999998,SOMD
5c,5k,-0.2807,0.6728,SOMD
5k,5j,-0.64235,0.21405000000000002,SOMD
5j,5k,0.49915,0.24384999999999996,SOMD
5k,5a,2.0109500000000002,0.18454999999999996,SOMD
5a,5k,-1.3356,0.14760000000000006,SOMD
5k,5e,1.00845,0.15855,SOMD
5e,5k,-0.8032,0.25699999999999995,SOMD
5k,5h,2.19365,0.7089500000000001,SOMD
5h,5k,-1.5201,0.2922,SOMD
5k,5m,-0.39785,0.2860499999999999,SOMD
5m,5k,0.72905,0.12664999999999998,SOMD
5c,5b,0.5656,0.17239999999999997,SOMD
5b,5c,0.5060499999999999,0.8658499999999999,SOMD
5j,5m,0.32905,0.11264999999999997,SOMD
5m,5j,-0.3927,0.2676,SOMD
3b,3a,0.7518,0.11280000000000001,SOMD
3a,3b,-1.0742500000000001,0.22575,SOMD
3b,5l,-1.5787499999999999,0.24745000000000003,SOMD
5l,3b,1.1389,0.12650000000000003,SOMD
5b,7,2.8086499999999996,2.1499499999999996,SOMD
7,5b,-0.7264,0.8170000000000001,SOMD
3a,5d,-1.2103,0.8935999999999998,SOMD
5d,3a,0.33530000000000004,0.4132,SOMD
5g,5f,0.7616,0.023500000000000017,SOMD
5f,5g,-0.6576500000000001,0.03504999999999996,SOMD
5g,7,-0.10785,0.32265,SOMD
7,5g,-0.61205,0.6522499999999999,SOMD
5f,5i,-0.23165,0.25575,SOMD
5i,5f,0.64035,0.021349999999999977,SOMD
5o,7,4.2308,7.3119,SOMD
7,5o,-3.95185,5.344049999999999,SOMD
5o,5n,0.8912,0.24609999999999996,SOMD
5n,5o,-1.0868,0.11349999999999992,SOMD
5o,5p,0.9843500000000001,0.16884999999999997,SOMD
5p,5o,-0.9621,0.2583999999999999,SOMD
5l,5e,1.31095,0.27715,SOMD
5e,5l,-1.3355000000000001,0.1368999999999999,SOMD
5l,7,3.5783499999999995,0.44774999999999987,SOMD
7,5l,-0.8146499999999999,1.2852499999999998,SOMD
7,1b,2.08435,1.92325,SOMD
1b,7,1.3021999999999998,2.7432999999999996,SOMD
7,5d,0.3898499999999999,0.7522499999999999,SOMD
5d,7,1.0547,0.8378000000000001,SOMD
7,5i,0.69305,0.54055,SOMD
5i,7,0.7771,0.6084999999999999,SOMD
5h,5m,-1.759,0.10259999999999991,SOMD
5m,5h,2.3889500000000004,0.18015000000000003,SOMD
5n,5p,-0.11315,0.06785,SOMD
5p,5n,0.1706,0.08759999999999998,SOMD
5p,5i,-0.69775,0.28714999999999996,SOMD
5i,5p,-0.74715,0.03354999999999997,SOMD
