lig_1,lig_2,freenrg,error,engine
1a,3a,-0.6618,0.7426427034583991,SOMD
3a,1a,1.2343800000000003,0.29315412055777074,SOMD
1a,1b,-0.8888,0.3254206861894308,SOMD
1b,1a,0.8691800000000001,0.17693206436369863,SOMD
5k,5c,0.29748,0.2704413307909869,SOMD
5c,5k,0.32382,0.44407738447257133,SOMD
5k,5j,-0.69464,0.10654677188915673,SOMD
5j,5k,0.73668,0.13867696059547885,SOMD
5k,5a,1.9710400000000003,0.22056733348345126,SOMD
5a,5k,-1.5993400000000002,0.1729037206077417,SOMD
5k,5e,1.08624,0.0609867657775029,SOMD
5e,5k,-0.61358,0.13041397317772355,SOMD
5k,5h,1.8730400000000003,0.43873391093007613,SOMD
5h,5k,-1.6087400000000003,0.21847463605645392,SOMD
5k,5m,-0.41475999999999996,0.1101539949343645,SOMD
5m,5k,0.5052000000000001,0.1309130169234519,SOMD
5c,5b,0.02482,0.24372721103725775,SOMD
5b,5c,0.056559999999999985,0.3738177545275237,SOMD
5j,5m,0.48496000000000006,0.16700945961232258,SOMD
5m,5j,-0.4606199999999999,0.19442023145753118,SOMD
3b,3a,0.85574,0.13296865645707637,SOMD
3a,3b,-0.8893000000000001,0.14922274960608384,SOMD
3b,5l,-0.94442,0.3076430324255695,SOMD
5l,3b,0.9044000000000001,0.12256304092180481,SOMD
5b,7,1.1950199999999997,1.0041146151709972,SOMD
7,5b,-0.8279,0.35176911177646053,SOMD
3a,5d,-1.05372,0.3383970691362441,SOMD
5d,3a,0.5711,0.3161197320636596,SOMD
5g,5f,0.67988,0.04247263118762482,SOMD
5f,5g,-0.6869000000000001,0.0235891500482743,SOMD
5g,7,1.06008,0.507553913786506,SOMD
7,5g,-0.77692,0.3818021259762706,SOMD
5f,5i,-0.29942,0.1600812181362948,SOMD
5i,5f,0.3136,0.1789717407860805,SOMD
5o,7,4.11682,2.3224565723388673,SOMD
7,5o,-3.16744,1.9013601546261556,SOMD
5o,5n,0.8641399999999999,0.08472949073374629,SOMD
5n,5o,-1.07942,0.18417199407075982,SOMD
5o,5p,0.78562,0.11276534219342393,SOMD
5p,5o,-0.7452200000000001,0.29145988986479765,SOMD
5l,5e,1.3417400000000002,0.09472601332263486,SOMD
5e,5l,-1.0180399999999998,0.3548488869927592,SOMD
5l,7,2.29204,0.712128660145061,SOMD
7,5l,-1.308,0.5428476876620181,SOMD
7,1b,1.03502,0.7583723619700284,SOMD
1b,7,-0.008400000000000074,1.0305174544858517,SOMD
7,5d,0.299,0.3460869298312203,SOMD
5d,7,0.7493399999999999,0.33927890827459345,SOMD
7,5i,0.6083,0.32342218693218927,SOMD
5i,7,0.79096,0.4030637599685687,SOMD
5h,5m,-1.87376,0.31225101857319854,SOMD
5m,5h,2.01752,0.3099280519733572,SOMD
5n,5p,-0.06032,0.05060643634953957,SOMD
5p,5n,0.08874000000000001,0.11634524313438858,SOMD
5p,5i,0.21581999999999998,0.4152709108521809,SOMD
5i,5p,-0.12301999999999999,0.5920014015186112,SOMD
