lig_1,lig_2,freenrg,error,engine
1a,3a,-1.32355,0.20684999999999998,SOMD
3a,1a,0.5834,0.3397,SOMD
1a,1b,-1.4539,0.019000000000000013,SOMD
1b,1a,0.93455,0.21255,SOMD
5k,5c,0.79935,0.46524999999999994,SOMD
5c,5k,0.38425,0.007849999999999994,SOMD
5k,5j,-0.6890499999999999,0.2607499999999999,SOMD
5j,5k,0.54015,0.28484999999999994,SOMD
5k,5a,2.45425,0.25875000000000004,SOMD
5a,5k,-1.8366500000000001,0.35345,SOMD
5k,5e,1.14535,0.021650000000000055,SOMD
5e,5k,-0.4497,0.0965,SOMD
5k,5h,2.89005,0.01255000000000006,SOMD
5h,5k,-1.55045,0.26185,SOMD
5k,5m,-0.2093,0.0975,SOMD
5m,5k,0.61005,0.00764999999999999,SOMD
5c,5b,0.14834999999999998,0.58965,SOMD
5b,5c,0.25479999999999997,1.1170999999999998,SOMD
5j,5m,0.21735,0.0009499999999999925,SOMD
5m,5j,-0.04869999999999999,0.0764,SOMD
3b,3a,0.7818499999999999,0.14284999999999995,SOMD
3a,3b,-1.03065,0.26935000000000003,SOMD
3b,5l,-0.79785,0.53345,SOMD
5l,3b,1.07575,0.18965,SOMD
5b,7,1.9331999999999998,3.0254,SOMD
7,5b,-1.6280000000000001,0.08459999999999988,SOMD
3a,5d,-0.32330000000000003,0.006600000000000022,SOMD
5d,3a,0.68885,0.05965000000000003,SOMD
5g,5f,0.74405,0.041050000000000024,SOMD
5f,5g,-0.67615,0.01655000000000001,SOMD
5g,7,0.48025,0.9107499999999998,SOMD
7,5g,-1.6061999999999999,0.3419,SOMD
5f,5i,-0.6492,0.1618,SOMD
5i,5f,0.5232,0.13849999999999998,SOMD
5o,7,0.8546999999999998,3.9358,SOMD
7,5o,-7.2705,2.0254,SOMD
5o,5n,0.9627,0.17459999999999998,SOMD
5n,5o,-1.21695,0.2436499999999999,SOMD
5o,5p,0.8072,0.346,SOMD
5p,5o,-0.16765,0.53605,SOMD
5l,5e,1.2134,0.17959999999999995,SOMD
5e,5l,-0.95595,0.51645,SOMD
5l,7,2.62635,0.5042499999999999,SOMD
7,5l,-2.4006,0.3006999999999999,SOMD
7,1b,0.38045,0.21935,SOMD
1b,7,-1.02045,0.42065,SOMD
7,5d,1.13705,0.005049999999999999,SOMD
5d,7,0.1361,0.0808,SOMD
7,5i,1.3750499999999999,0.14144999999999994,SOMD
5i,7,1.5044499999999998,0.11885,SOMD
5h,5m,-1.3561999999999999,0.5053999999999998,SOMD
5m,5h,2.47035,0.26154999999999995,SOMD
5n,5p,-0.03695,0.008349999999999998,SOMD
5p,5n,-0.030450000000000005,0.28864999999999996,SOMD
5p,5i,0.19129999999999997,1.1762,SOMD
5i,5p,-0.6736500000000001,0.039949999999999986,SOMD
