lig_1,lig_2,freenrg,error,engine
1a,3a,-0.13590000000000005,1.1936393215707999,SOMD
3a,1a,0.9265,0.3951999156545119,SOMD
1a,1b,-0.8636666666666667,0.5903352616192863,SOMD
1b,1a,0.98,0.13086202657761342,SOMD
5k,5o,0.4754666666666667,2.170341541734337,SOMD
5o,5k,6.103566666666667,3.0606760066654846,SOMD
5k,5m,-0.3675,0.16791661621173765,SOMD
5m,5k,0.6919333333333334,0.0820023644645554,SOMD
5c,5a,1.1426333333333332,0.5797714070600968,SOMD
5a,5c,-1.2182333333333333,0.14553809734147885,SOMD
5c,5b,0.22996666666666665,0.3500814016450714,SOMD
5b,5c,0.049933333333333274,0.676713495095557,SOMD
5j,5b,1.0209333333333335,0.1129168769985741,SOMD
5b,5j,-0.7274666666666666,0.06557205536236031,SOMD
5j,5d,1.2891666666666668,0.0951578746668457,SOMD
5d,5j,-1.4623000000000002,0.16585708707599242,SOMD
3b,3a,0.8094333333333333,0.08696482686184748,SOMD
3a,3b,-0.9699333333333334,0.166942069127121,SOMD
3b,5d,-0.3803999999999999,0.641124171540376,SOMD
5d,3b,-0.08190000000000001,0.3990616159609107,SOMD
5a,3a,1.3308666666666666,0.24444338358355655,SOMD
3a,5a,0.011366666666666655,0.25529987813897953,SOMD
5b,5l,-0.5879,0.12401681337625155,SOMD
5l,5b,0.37503333333333333,0.09110050005961061,SOMD
3a,1b,0.048766666666666625,0.4223393198733823,SOMD
1b,3a,-0.21000000000000005,0.7605108962620677,SOMD
5g,5h,1.5325999999999997,0.1730348616127205,SOMD
5h,5g,-0.8963,0.42706468284480437,SOMD
5g,5i,0.4235333333333333,0.16317231518993794,SOMD
5i,5g,-0.3189,0.05152769481874124,SOMD
5f,5l,-1.4652333333333332,0.2828660597840925,SOMD
5l,5f,1.1704666666666668,0.08091693958072758,SOMD
5f,5i,-0.4247666666666667,0.24309819917976452,SOMD
5i,5f,0.5551333333333334,0.08610354877187763,SOMD
5o,5m,2.7244999999999995,3.480332994125706,SOMD
5m,5o,1.2131333333333336,2.4241468061521725,SOMD
5e,7,0.9787333333333335,0.7139959951646165,SOMD
7,5e,-0.39703333333333335,0.6435986335528621,SOMD
5e,5d,0.07490000000000001,0.1309971119274518,SOMD
5d,5e,0.24216666666666667,0.07341338055453138,SOMD
7,5d,0.6372333333333332,0.499825170545773,SOMD
5d,7,0.7215666666666666,0.5873222549087606,SOMD
5h,5i,-1.0337666666666665,0.11570583870795419,SOMD
5i,5h,0.9270666666666667,0.14446806259900877,SOMD
5n,5d,0.7311,0.9949075199903422,SOMD
5d,5n,-3.6748666666666665,1.1657965321806567,SOMD
5n,5p,-0.08496666666666668,0.04825806783441615,SOMD
5p,5n,0.00736666666666667,0.17088897305300632,SOMD
5d,5p,0.5891666666666666,0.3934737362405668,SOMD
5p,5d,-0.22496666666666665,0.7971486693905416,SOMD
5d,5m,-1.2359666666666667,0.12786310822299157,SOMD
5m,5d,0.9758666666666667,0.03655030019636564,SOMD
5m,5i,1.2321,0.16668249258195453,SOMD
5i,5m,-0.9696333333333333,0.2120085008777819,SOMD
