lig_1,lig_2,freenrg,error,engine
1a,3a,-1.50935,0.3926499999999999,SOMD
3a,1a,1.4037000000000002,0.48059999999999997,SOMD
1a,1b,-1.12795,0.30695000000000006,SOMD
1b,1a,1.1572,0.010099999999999998,SOMD
5k,5o,2.52185,1.92965,SOMD
5o,5k,2.1254999999999997,0.5757999999999999,SOMD
5k,5m,-0.312,0.005199999999999982,SOMD
5m,5k,0.3499,0.2678,SOMD
5c,5a,0.5777000000000001,0.5222,SOMD
5a,5c,-1.2217,0.04499999999999993,SOMD
5c,5b,-0.23120000000000002,0.21009999999999998,SOMD
5b,5c,-0.32139999999999996,0.5408999999999999,SOMD
5j,5b,0.8632500000000001,0.06404999999999998,SOMD
5b,5j,-0.61165,0.16365,SOMD
5j,5d,1.1893500000000001,0.009550000000000058,SOMD
5d,5j,-1.3955,0.26459999999999995,SOMD
3b,3a,1.11605,0.19134999999999994,SOMD
3a,3b,-0.5955,0.16579999999999998,SOMD
3b,5d,0.42635,0.45235000000000003,SOMD
5d,3b,0.5963,0.22759999999999997,SOMD
5a,3a,0.6853,0.7317999999999999,SOMD
3a,5a,0.11209999999999998,0.48289999999999994,SOMD
5b,5l,-0.5306,0.1892,SOMD
5l,5b,0.49324999999999997,0.16914999999999997,SOMD
3a,1b,0.5621499999999999,0.2951499999999999,SOMD
1b,3a,1.0850499999999998,0.08684999999999998,SOMD
5g,5h,1.6778,0.17379999999999995,SOMD
5h,5g,-1.22785,0.1500499999999999,SOMD
5g,5i,0.5179,0.008900000000000017,SOMD
5i,5g,-0.43165,0.02524999999999999,SOMD
5f,5l,-1.4264999999999999,0.09310000000000006,SOMD
5l,5f,1.13205,0.0020500000000001073,SOMD
5f,5i,-0.532,0.279,SOMD
5i,5f,0.30879999999999996,0.0759,SOMD
5o,5m,0.3949499999999999,1.7440499999999999,SOMD
5m,5o,-4.309849999999999,6.732449999999999,SOMD
5e,7,0.43155,0.03925000000000001,SOMD
7,5e,-0.9034,0.7626,SOMD
5e,5d,0.09190000000000001,0.008100000000000001,SOMD
5d,5e,0.0072499999999999995,0.08845,SOMD
7,5d,0.39239999999999997,0.7395999999999999,SOMD
5d,7,0.5914999999999999,0.5361999999999999,SOMD
5h,5i,-1.121,0.2477,SOMD
5i,5h,0.6033999999999999,0.0549,SOMD
5n,5d,1.0389,0.9763999999999999,SOMD
5d,5n,1.7181499999999996,6.065149999999999,SOMD
5n,5p,-0.08990000000000001,0.0613,SOMD
5p,5n,0.021550000000000014,0.34065,SOMD
5d,5p,0.9232,0.9571,SOMD
5p,5d,0.7135,1.3983999999999999,SOMD
5d,5m,-0.94625,0.48435000000000006,SOMD
5m,5d,0.82835,0.19905000000000006,SOMD
5m,5i,1.0034999999999998,0.4669999999999999,SOMD
5i,5m,-0.8486499999999999,0.16185,SOMD
