lig_1,lig_2,freenrg,error,engine
1a,3a,-0.5774250000000001,0.9525396268003761,SOMD
3a,1a,1.16595,0.3680051482882633,SOMD
1a,1b,-0.853,0.41756632806457633,SOMD
1b,1a,1.026825,0.10370639143755798,SOMD
5k,5o,0.50465,1.5349406733920805,SOMD
5o,5k,4.9651000000000005,2.44539877320653,SOMD
5k,5m,-0.354925,0.11939901852611685,SOMD
5m,5k,0.539475,0.1631126521507963,SOMD
5c,5a,1.13195,0.4100994706572215,SOMD
5a,5c,-1.23035,0.10362182443867698,SOMD
5c,5b,0.1672,0.2553784414028195,SOMD
5b,5c,0.09232499999999996,0.48038279592945454,SOMD
5j,5b,0.997525,0.08320493149447333,SOMD
5b,5j,-0.6576,0.08385224107519926,SOMD
5j,5d,1.261825,0.0726297273274977,SOMD
5d,5j,-1.5117500000000001,0.127277606697591,SOMD
3b,3a,0.933925,0.1388510555415406,SOMD
3a,3b,-0.834875,0.17937552961594289,SOMD
3b,5d,-0.29179999999999995,0.46191997322768663,SOMD
5d,3b,0.14454999999999998,0.3618075305554967,SOMD
5a,3a,0.986525,0.3852888102341757,SOMD
3a,5a,0.157275,0.23211690077415734,SOMD
5b,5l,-0.620875,0.09368796947847681,SOMD
5l,5b,0.446875,0.09649287862324349,SOMD
3a,1b,0.10332499999999997,0.30358172259157284,SOMD
1b,3a,0.13547499999999996,0.6391724237572102,SOMD
5g,5h,1.5254499999999998,0.12256285802259453,SOMD
5h,5g,-0.941675,0.3053702871788063,SOMD
5g,5i,0.44489999999999996,0.1173419646446516,SOMD
5i,5g,-0.3534,0.05017770089060145,SOMD
5f,5l,-1.478825,0.20047777256261273,SOMD
5l,5f,1.161375,0.05793473878713302,SOMD
5f,5i,-0.38182499999999997,0.17717887559845652,SOMD
5i,5f,0.47457499999999997,0.10097799574659817,SOMD
5o,5m,1.7060999999999997,2.663362054809672,SOMD
5m,5o,-1.8507249999999997,3.5107651239615847,SOMD
5e,7,0.8321250000000001,0.5257272524402111,SOMD
7,5e,-0.332975,0.45957923215154095,SOMD
5e,5d,0.077125,0.09265566518927305,SOMD
5d,5e,0.161325,0.09607360351140506,SOMD
7,5d,0.39112499999999994,0.43067611065819134,SOMD
5d,7,0.8230999999999999,0.42753097353681097,SOMD
5h,5i,-1.1175,0.11706917470737832,SOMD
5i,5h,0.832425,0.13925715645883338,SOMD
5n,5d,0.56395,0.7230903188168589,SOMD
5d,5n,-0.810325,2.980795151849866,SOMD
5n,5p,-0.101525,0.037928867084759246,SOMD
5p,5n,0.09607500000000001,0.14990226468713985,SOMD
5d,5p,0.91195,0.4261453635009225,SOMD
5p,5d,0.35924999999999996,0.8118079293568563,SOMD
5d,5m,-1.04245,0.2135958508492148,SOMD
5m,5d,0.8892249999999999,0.09041427224172079,SOMD
5m,5i,1.0582,0.21007792998472416,SOMD
5i,5m,-0.898925,0.1657512311417324,SOMD
