lig_1,lig_2,freenrg,error,engine
1a,3a,0.04113333333333332,1.099655695105417,SOMD
3a,1a,1.3479666666666665,0.21456860078875578,SOMD
1a,1b,-0.7167,0.5296771941475299,SOMD
1b,1a,0.8188666666666666,0.2909660136701726,SOMD
5k,5c,0.012466666666666681,0.2125987796557429,SOMD
5c,5k,-0.19319999999999996,0.39557273667430626,SOMD
5k,5j,-0.8630333333333334,0.0482939034569697,SOMD
5j,5k,0.8951666666666668,0.11365896845876752,SOMD
5k,5a,2.0057666666666667,0.36764897358455634,SOMD
5a,5k,-1.7083333333333333,0.28992334810735376,SOMD
5k,5e,1.0538333333333332,0.10363720910518148,SOMD
5e,5k,-0.7142000000000001,0.20423107827491227,SOMD
5k,5h,1.927933333333333,0.4751326282675654,SOMD
5h,5k,-1.2844666666666666,0.03153338618741166,SOMD
5k,5m,-0.5482666666666667,0.12103941965785821,SOMD
5m,5k,0.6138333333333333,0.14077127232184525,SOMD
5c,5b,-0.1976,0.29690423259585463,SOMD
5b,5c,-0.4362,0.22718871010681846,SOMD
5j,5m,0.5948333333333333,0.2725722982582379,SOMD
5m,5j,-0.37116666666666664,0.20604777223848952,SOMD
3b,3a,0.7774333333333333,0.11849366134008088,SOMD
3a,3b,-0.9056000000000001,0.10379857095997677,SOMD
3b,5l,-1.0489666666666668,0.45086773497828,SOMD
5l,3b,0.8031333333333333,0.15059677213598496,SOMD
5b,7,0.05030000000000001,0.5716525197472092,SOMD
7,5b,-0.6269333333333332,0.5521244344449094,SOMD
3a,5d,-1.2756333333333332,0.5154667183997215,SOMD
5d,3a,0.15853333333333333,0.23533419027228303,SOMD
5g,5f,0.6616,0.05981446313392775,SOMD
5f,5g,-0.6588,0.02067300977925888,SOMD
5g,7,1.1495666666666666,0.48524734013811055,SOMD
7,5g,-0.6289666666666667,0.6595899542729391,SOMD
5f,5i,-0.25223333333333336,0.2793888827025474,SOMD
5i,5f,0.22446666666666668,0.2855104570959024,SOMD
5o,7,6.7251,2.424308695965374,SOMD
7,5o,-1.3248,2.008265087913778,SOMD
5o,5n,0.7406,0.04775021814958894,SOMD
5n,5o,-1.0264333333333333,0.31316525101684645,SOMD
5o,5p,0.6993,0.11906137072955275,SOMD
5p,5o,-0.6481999999999999,0.5096412692603822,SOMD
5l,5e,1.4082999999999999,0.09968481997442408,SOMD
5e,5l,-1.2045333333333332,0.44341493108725055,SOMD
5l,7,1.9709333333333332,1.2325088347666227,SOMD
7,5l,-1.0454666666666665,0.9183115744548677,SOMD
7,1b,1.4682333333333333,1.2906443950385578,SOMD
1b,7,0.6694666666666665,1.7052421493083552,SOMD
7,5d,0.23336666666666664,0.4572030924849238,SOMD
5d,7,0.8007,0.5579189546878651,SOMD
7,5i,0.6493,0.43513259281893985,SOMD
5i,7,1.0147333333333333,0.436412061906838,SOMD
5h,5m,-1.7322333333333333,0.5321395316184573,SOMD
5m,5h,2.175333333333333,0.4774850934264278,SOMD
5n,5p,-0.03503333333333333,0.08247949913631739,SOMD
5p,5n,-0.0589,0.13027825349356406,SOMD
5p,5i,0.5614,0.5199525651441678,SOMD
5i,5p,-0.7148666666666667,0.04312224226287144,SOMD
