lig_1,lig_2,freenrg,error,engine
1a,3a,-1.2154666666666667,0.16107238883323374,SOMD
3a,1a,0.8916333333333334,0.36533977488238417,SOMD
1a,1b,-1.3132666666666666,0.1410605110503212,SOMD
1b,1a,0.7025666666666667,0.26244129713984504,SOMD
5k,5c,0.4031666666666667,0.47865828567407503,SOMD
5c,5k,0.25533333333333336,0.1289963091633934,SOMD
5k,5j,-0.7203333333333334,0.15376009813270078,SOMD
5j,5k,0.7326,0.25314721013671077,SOMD
5k,5a,2.1288,0.3580989946928085,SOMD
5a,5k,-1.8067333333333335,0.20624574608407756,SOMD
5k,5e,1.1595333333333333,0.01890523149230864,SOMD
5e,5k,-0.5428666666666666,0.10855464573711762,SOMD
5k,5h,2.4005666666666667,0.48953695922212503,SOMD
5h,5k,-1.4792666666666667,0.16709939490548067,SOMD
5k,5m,-0.35756666666666664,0.15859304664594992,SOMD
5m,5k,0.5294,0.08077084870174389,SOMD
5c,5b,-0.08266666666666667,0.41141755890795156,SOMD
5b,5c,0.14103333333333332,0.6549150004220224,SOMD
5j,5m,0.5197333333333333,0.3023838307699523,SOMD
5m,5j,-0.19276666666666667,0.1506680383418387,SOMD
3b,3a,0.7022333333333334,0.11463356595886058,SOMD
3a,3b,-1.0561,0.15757805473267317,SOMD
3b,5l,-0.884,0.31980951101137267,SOMD
5l,3b,0.8874666666666666,0.21780646097956888,SOMD
5b,7,1.4835999999999998,1.803650524168508,SOMD
7,5b,-1.1716,0.4590061873221319,SOMD
3a,5d,-0.6799,0.3566203583644658,SOMD
5d,3a,0.434,0.25716641175187194,SOMD
5g,5f,0.6772666666666667,0.07086405608236412,SOMD
5f,5g,-0.6821666666666667,0.011291638991356016,SOMD
5g,7,0.9344666666666667,0.6948390469102259,SOMD
7,5g,-1.0637999999999999,0.5772027055838644,SOMD
5f,5i,-0.42273333333333335,0.24497666101987034,SOMD
5i,5f,0.2387,0.2955238287064739,SOMD
5o,7,1.8504999999999996,2.4809524085184167,SOMD
7,5o,-4.887499999999999,2.654449858884762,SOMD
5o,5n,0.9046666666666666,0.11631675622100962,SOMD
5n,5o,-0.9507666666666666,0.30106811152590995,SOMD
5o,5p,0.8118666666666666,0.1998176946897124,SOMD
5p,5o,-0.4759333333333333,0.43683156301307313,SOMD
5l,5e,1.2235333333333334,0.10418607285898522,SOMD
5e,5l,-1.2957999999999998,0.4521115902075505,SOMD
5l,7,1.6724333333333334,0.99735301061248,SOMD
7,5l,-1.9022999999999997,0.527677035063431,SOMD
7,1b,0.18606666666666669,0.23199789031607834,SOMD
1b,7,-1.1594,0.27980215033722194,SOMD
7,5d,0.7348666666666667,0.4021939015505387,SOMD
5d,7,0.24216666666666667,0.11587213259067562,SOMD
7,5i,1.0096666666666667,0.374398648205062,SOMD
5i,7,1.4204,0.1085027342205409,SOMD
5h,5m,-1.800633333333333,0.5316615851376805,SOMD
5m,5h,2.0552333333333332,0.44172915658554596,SOMD
5n,5p,0.010199999999999999,0.047395815567762234,SOMD
5p,5n,-0.0005000000000000004,0.16932201077631145,SOMD
5p,5i,0.3699666666666666,0.7021898540360088,SOMD
5i,5p,-0.6925,0.029787972964492433,SOMD
