lig_1,lig_2,freenrg,error,engine
1a,3a,-0.5480750000000001,0.947439364264718,SOMD
3a,1a,1.3122,0.36488214078886716,SOMD
1a,1b,-0.752275,0.3813562362913885,SOMD
1b,1a,0.7997,0.21006937346187962,SOMD
5k,5o,0.4918499999999998,1.5239838989197576,SOMD
5o,5k,4.455500000000001,2.6474054544024797,SOMD
5k,5m,-0.44175,0.13787338696548124,SOMD
5m,5k,0.477075,0.16506161665168154,SOMD
5c,5a,1.23035,0.3274889552845001,SOMD
5a,5c,-1.5819999999999999,0.3490241491167433,SOMD
5c,5b,0.14135,0.27635638976992494,SOMD
5b,5c,0.28627499999999995,0.38072459944821,SOMD
5j,5b,1.1116249999999999,0.06968463932842972,SOMD
5b,5j,-0.614175,0.07422610025006927,SOMD
5j,5d,1.3764250000000002,0.11662232758638745,SOMD
5d,5j,-1.51215,0.12687863952086917,SOMD
3b,3a,0.8384999999999999,0.1702128373537084,SOMD
3a,3b,-0.9213,0.1881640640504982,SOMD
3b,5d,-0.38495,0.38646983603726004,SOMD
5d,3b,-0.053550000000000014,0.3748940594799194,SOMD
5a,3a,0.501425,0.4944911751403322,SOMD
3a,5a,0.20965,0.19540413890191782,SOMD
5b,5l,-0.6766000000000001,0.03873260900068571,SOMD
5l,5b,0.45609999999999995,0.09295649520071204,SOMD
3a,1b,-0.3822,0.2895638904743937,SOMD
1b,3a,-0.16900000000000004,0.5710758414314745,SOMD
5g,5h,1.52215,0.1196453683460696,SOMD
5h,5g,-0.67115,0.2962458593240869,SOMD
5g,5i,0.44972500000000004,0.11855742191725774,SOMD
5i,5g,-0.40195000000000003,0.08118089368810866,SOMD
5f,5l,-1.3847750000000003,0.24115324441455618,SOMD
5l,5f,1.3051750000000002,0.14500709393566463,SOMD
5f,5i,-0.17152499999999998,0.12429042182860807,SOMD
5i,5f,0.295825,0.22990916095638003,SOMD
5o,5m,0.8738249999999999,2.746995548890642,SOMD
5m,5o,-5.48835,3.898027470507787,SOMD
5e,7,0.8404250000000001,0.5238880627497315,SOMD
7,5e,0.49112500000000003,0.39747949082311157,SOMD
5e,5d,0.02485,0.10256975268892222,SOMD
5d,5e,0.19285000000000002,0.09404650002348129,SOMD
7,5d,0.09074999999999998,0.3568568819101947,SOMD
5d,7,0.92285,0.3763961952960382,SOMD
5h,5i,-1.2027999999999999,0.08422850863375575,SOMD
5i,5h,0.7187250000000001,0.21335163609637492,SOMD
5n,5d,-1.3117999999999999,1.4921074011835298,SOMD
5d,5n,0.17002499999999965,2.7449540923225535,SOMD
5n,5p,-0.06825,0.0645255311227011,SOMD
5p,5n,0.1907,0.07234608950500826,SOMD
5d,5p,0.74305,0.5626986678794729,SOMD
5p,5d,0.88985,0.7557895303367643,SOMD
5d,5m,-0.94945,0.17380128739454148,SOMD
5m,5d,0.803625,0.08727493316143721,SOMD
5m,5i,0.959225,0.16347433730813327,SOMD
5i,5m,-0.944275,0.18139288103910436,SOMD
