lig_1,lig_2,freenrg,error,engine
1a,3a,-1.7162,0.18579999999999994,SOMD
3a,1a,1.064,0.8202999999999999,SOMD
1a,1b,-1.14695,0.3259500000000001,SOMD
1b,1a,0.94465,0.22265000000000001,SOMD
5k,5o,0.2939,0.29829999999999995,SOMD
5o,5k,6.8807,5.331,SOMD
5k,5m,-0.2145,0.10269999999999997,SOMD
5m,5k,0.34225000000000005,0.26015000000000005,SOMD
5c,5a,1.2184,0.11849999999999992,SOMD
5a,5c,-1.3776,0.11089999999999998,SOMD
5c,5b,0.35845,0.37955,SOMD
5b,5c,0.7957,0.5761999999999998,SOMD
5j,5b,1.0110000000000001,0.0837,SOMD
5b,5j,-0.62865,0.18064999999999998,SOMD
5j,5d,1.3296000000000001,0.14980000000000004,SOMD
5d,5j,-1.6378,0.022299999999999986,SOMD
3b,3a,0.9732,0.3341999999999999,SOMD
3a,3b,-0.86485,0.43515,SOMD
3b,5d,-0.623,0.597,SOMD
5d,3b,0.5436,0.2803,SOMD
5a,3a,0.829,0.8754999999999998,SOMD
3a,5a,0.2521,0.3428999999999999,SOMD
5b,5l,-0.7274,0.007599999999999995,SOMD
5l,5b,0.6072,0.05519999999999997,SOMD
3a,1b,-0.1501,0.4171,SOMD
1b,3a,-0.22120000000000006,1.3931,SOMD
5g,5h,1.38045,0.12355000000000003,SOMD
5h,5g,-0.5612,0.5166000000000001,SOMD
5g,5i,0.5745,0.0655,SOMD
5i,5g,-0.34245,0.11444999999999997,SOMD
5f,5l,-1.7636,0.244,SOMD
5l,5f,1.09455,0.039550000000000085,SOMD
5f,5i,-0.3702,0.11719999999999998,SOMD
5i,5f,0.4473,0.21439999999999995,SOMD
5o,5m,-2.1693,0.8202,SOMD
5m,5o,-3.1839499999999994,7.85835,SOMD
5e,7,1.3904,0.9981,SOMD
7,5e,-0.04515,0.09565000000000001,SOMD
5e,5d,0.186,0.1022,SOMD
5d,5e,0.11265,0.19385,SOMD
7,5d,0.39744999999999997,0.7446499999999998,SOMD
5d,7,0.6723,0.4553999999999999,SOMD
5h,5i,-1.31355,0.055150000000000025,SOMD
5i,5h,0.8509,0.3024,SOMD
5n,5d,-0.5824,0.6449,SOMD
5d,5n,1.2554999999999996,6.527799999999999,SOMD
5n,5p,-0.09825,0.052950000000000004,SOMD
5p,5n,0.31020000000000003,0.05200000000000002,SOMD
5d,5p,1.18235,0.6979500000000001,SOMD
5p,5d,1.71945,0.3924499999999999,SOMD
5d,5m,-0.8721,0.4102,SOMD
5m,5d,0.76725,0.13795000000000002,SOMD
5m,5i,0.7238,0.1873,SOMD
5i,5m,-0.63525,0.051549999999999985,SOMD
