lig_1,lig_2,freenrg,error,engine
1a,3a,0.16869999999999996,2.0707,SOMD
3a,1a,1.7485,0.13580000000000003,SOMD
1a,1b,-0.2521,0.5689,SOMD
1b,1a,1.1191,0.04820000000000002,SOMD
5k,5c,0.13895000000000002,0.046450000000000005,SOMD
5c,5k,0.42655,1.38005,SOMD
5k,5j,-0.6561,0.20030000000000003,SOMD
5j,5k,0.7428,0.00019999999999997795,SOMD
5k,5a,1.7344,0.09199999999999996,SOMD
5a,5k,-1.2882500000000001,0.10025000000000006,SOMD
5k,5e,0.9763,0.1264,SOMD
5e,5k,-0.71965,0.34055,SOMD
5k,5h,1.08175,0.40295,SOMD
5h,5k,-1.80295,0.5750500000000001,SOMD
5k,5m,-0.5005499999999999,0.18334999999999996,SOMD
5m,5k,0.4689,0.3868,SOMD
5c,5b,0.18605,0.20714999999999997,SOMD
5b,5c,-0.07015,0.28964999999999996,SOMD
5j,5m,0.43279999999999996,0.00889999999999999,SOMD
5m,5j,-0.8624,0.20209999999999997,SOMD
3b,3a,1.0859999999999999,0.22139999999999993,SOMD
3a,3b,-0.6391,0.20939999999999998,SOMD
3b,5l,-1.03505,0.7911499999999999,SOMD
5l,3b,0.9298,0.0826,SOMD
5b,7,0.76215,0.10345000000000004,SOMD
7,5b,-0.31235,0.40295,SOMD
3a,5d,-1.61445,0.4894499999999999,SOMD
5d,3a,0.7767499999999999,0.85465,SOMD
5g,5f,0.6838,0.054300000000000015,SOMD
5f,5g,-0.694,0.07139999999999996,SOMD
5g,7,1.2485,1.0336999999999998,SOMD
7,5g,-0.3466,0.3868,SOMD
5f,5i,-0.11445,0.13855,SOMD
5i,5f,0.42595,0.19305,SOMD
5o,7,7.5163,4.0264,SOMD
7,5o,-0.5873499999999999,1.97955,SOMD
5o,5n,0.80335,0.15824999999999997,SOMD
5n,5o,-1.2724,0.07210000000000005,SOMD
5o,5p,0.7462500000000001,0.06924999999999998,SOMD
5p,5o,-1.1491500000000001,0.07134999999999991,SOMD
5l,5e,1.51905,0.06905000000000006,SOMD
5e,5l,-0.6014,0.5972,SOMD
5l,7,3.22145,0.8046499999999998,SOMD
7,5l,-0.41655000000000003,0.8871500000000001,SOMD
7,1b,2.30845,1.6991499999999997,SOMD
1b,7,1.7180999999999997,2.3273999999999995,SOMD
7,5d,-0.3548,0.007599999999999995,SOMD
5d,7,1.5101,0.3824000000000001,SOMD
7,5i,0.006249999999999992,0.14624999999999996,SOMD
5i,7,-0.1532,0.3218,SOMD
5h,5m,-1.9834500000000002,0.32705000000000006,SOMD
5m,5h,1.96095,0.60815,SOMD
5n,5p,-0.1661,0.014899999999999995,SOMD
5p,5n,0.22260000000000002,0.1396,SOMD
5p,5i,-0.015399999999999997,0.3952,SOMD
5i,5p,0.7312000000000001,1.5119,SOMD
