lig_1,lig_2,freenrg,error,engine
1a,3a,-0.22063333333333332,1.2573172263902923,SOMD
3a,1a,1.6683666666666668,0.11210960906382847,SOMD
1a,1b,-0.5120666666666667,0.4188855107438202,SOMD
1b,1a,0.8256,0.2948163213482818,SOMD
5k,5o,0.6572666666666666,2.1425051927850984,SOMD
5o,5k,1.8701,0.8055587874264671,SOMD
5k,5m,-0.5517333333333333,0.11758177768874072,SOMD
5m,5k,0.4353,0.2258326223851048,SOMD
5c,5a,1.1948333333333334,0.4604076068490229,SOMD
5a,5c,-1.6131666666666666,0.49162281386354634,SOMD
5c,5b,-0.057533333333333325,0.27136054941309684,SOMD
5b,5c,-0.07560000000000001,0.16731828949639668,SOMD
5j,5b,1.1172666666666666,0.09822546060523775,SOMD
5b,5j,-0.5491333333333334,0.05057856375097173,SOMD
5j,5d,1.3421,0.1576233590979882,SOMD
5d,5j,-1.4776999999999998,0.17269271360811184,SOMD
3b,3a,0.9049999999999999,0.2215859201303187,SOMD
3a,3b,-0.7950666666666667,0.19733656810411776,SOMD
3b,5d,-0.10660000000000003,0.37915751783834295,SOMD
5d,3b,-0.1591666666666667,0.5087055642619914,SOMD
5a,3a,0.1004,0.40914660371721695,SOMD
3a,5a,0.3098,0.23728782101068735,SOMD
5b,5l,-0.6571333333333333,0.047355335262014325,SOMD
5l,5b,0.4241333333333333,0.1234426362503833,SOMD
3a,1b,-0.3205333333333333,0.40011115677743575,SOMD
1b,3a,0.31276666666666664,0.4336553828918893,SOMD
5g,5h,1.6105666666666665,0.11399567730595947,SOMD
5h,5g,-0.88,0.29713056613773914,SOMD
5g,5i,0.38630000000000003,0.1416554387707487,SOMD
5i,5g,-0.4599333333333333,0.08035260488068272,SOMD
5f,5l,-1.1771666666666667,0.17351465195897564,SOMD
5l,5f,1.3885666666666667,0.16776702430586424,SOMD
5f,5i,-0.06623333333333332,0.09339993457052194,SOMD
5i,5f,0.1738666666666667,0.27562433572608286,SOMD
5o,5m,2.1615999999999995,3.4315069852762936,SOMD
5m,5o,-8.875933333333334,2.72723204753668,SOMD
5e,7,0.32439999999999997,0.12788198987087016,SOMD
7,5e,0.638,0.5223364433006757,SOMD
5e,5d,-0.06293333333333334,0.07502853531231375,SOMD
5d,5e,0.15496666666666667,0.12173411372513641,SOMD
7,5d,-0.2597,0.09520117296196164,SOMD
5d,7,1.1581666666666666,0.4154519520286847,SOMD
5h,5i,-1.1842666666666666,0.11619773855133517,SOMD
5i,5h,0.5738666666666666,0.22151742093518917,SOMD
5n,5d,-1.3399666666666665,2.109782517491107,SOMD
5d,5n,1.9841333333333333,2.913343070731248,SOMD
5n,5p,-0.07590000000000001,0.09060928944282333,SOMD
5p,5n,0.16820000000000002,0.09723894967210071,SOMD
5d,5p,0.8292666666666667,0.7863796503244755,SOMD
5p,5d,0.7441333333333334,1.0487940381430685,SOMD
5d,5m,-0.8384999999999999,0.1891929438430514,SOMD
5m,5d,0.7697666666666668,0.113758755462797,SOMD
5m,5i,0.9752666666666666,0.2300718317782031,SOMD
5i,5m,-1.0644666666666665,0.1921319367286738,SOMD
