lig_1,lig_2,freenrg,error,engine
1a,3a,0.3544999999999999,1.8848999999999998,SOMD
3a,1a,0.9282,0.6845,SOMD
1a,1b,-0.5780500000000001,0.89485,SOMD
1b,1a,0.89645,0.17445,SOMD
5k,5o,-1.51255,1.5081499999999999,SOMD
5o,5k,7.8047,4.407,SOMD
5k,5m,-0.39785,0.2860499999999999,SOMD
5m,5k,0.72905,0.12664999999999998,SOMD
5c,5a,1.6862,0.34929999999999994,SOMD
5a,5c,-1.2389999999999999,0.24949999999999994,SOMD
5c,5b,0.5656,0.17239999999999997,SOMD
5b,5c,0.5060499999999999,0.8658499999999999,SOMD
5j,5b,1.1318000000000001,0.037100000000000015,SOMD
5b,5j,-0.70355,0.10575,SOMD
5j,5d,1.3343,0.1451,SOMD
5d,5j,-1.6280000000000001,0.012500000000000065,SOMD
3b,3a,0.7518,0.11280000000000001,SOMD
3a,3b,-1.0742500000000001,0.22575,SOMD
3b,5d,-1.00995,0.21004999999999993,SOMD
5d,3b,-0.30720000000000003,0.5705,SOMD
5a,3a,1.28775,0.41674999999999995,SOMD
3a,5a,0.20245,0.29325,SOMD
5b,5l,-0.71115,0.023849999999999982,SOMD
5l,5b,0.4005,0.15150000000000002,SOMD
3a,1b,-0.35550000000000004,0.21170000000000003,SOMD
1b,3a,-0.8141,0.8002,SOMD
5g,5h,1.3731,0.11620000000000007,SOMD
5h,5g,-0.6555,0.6109,SOMD
5g,5i,0.3719,0.2681,SOMD
5i,5g,-0.27515,0.04714999999999998,SOMD
5f,5l,-1.53115,0.47645,SOMD
5l,5f,1.1907,0.13570000000000004,SOMD
5f,5i,-0.23165,0.25575,SOMD
5i,5f,0.64035,0.021349999999999977,SOMD
5o,5m,3.0172499999999998,6.006749999999999,SOMD
5m,5o,0.6084000000000003,4.066,SOMD
5e,7,1.2327000000000001,1.1558,SOMD
7,5e,0.23745,0.18695,SOMD
5e,5d,0.06235,0.22585,SOMD
5d,5e,0.3154,0.00889999999999999,SOMD
7,5d,0.3898499999999999,0.7522499999999999,SOMD
5d,7,1.0547,0.8378000000000001,SOMD
5h,5i,-1.1139999999999999,0.14439999999999997,SOMD
5i,5h,1.06145,0.09184999999999999,SOMD
5n,5d,0.08899999999999997,1.3162999999999998,SOMD
5d,5n,-3.3388,1.9335,SOMD
5n,5p,-0.11315,0.06785,SOMD
5p,5n,0.1706,0.08759999999999998,SOMD
5d,5p,0.9007,0.41629999999999995,SOMD
5p,5d,0.0050000000000000044,1.322,SOMD
5d,5m,-1.13865,0.14364999999999997,SOMD
5m,5d,0.9501,0.04489999999999999,SOMD
5m,5i,1.1129,0.20179999999999995,SOMD
5i,5m,-0.9492,0.3655,SOMD
