lig_1,lig_2,freenrg,error,engine
1a,3a,-0.44465,0.9168460998626397,SOMD
3a,1a,1.48205,0.2024800792670726,SOMD
1a,1b,-0.742775,0.3754448969223047,SOMD
1b,1a,0.905975,0.2234244218783315,SOMD
5k,5o,1.6058249999999998,1.7874359183734858,SOMD
5o,5k,2.0779,0.6063359794701284,SOMD
5k,5m,-0.4905,0.10325821194139152,SOMD
5m,5k,0.4809,0.1660709085501331,SOMD
5c,5a,0.9099999999999999,0.4325709305998266,SOMD
5a,5c,-1.50405,0.3643527720492874,SOMD
5c,5b,-0.153475,0.21452989836306421,SOMD
5b,5c,-0.272275,0.22951854091772192,SOMD
5j,5b,1.03775,0.1055794527042707,SOMD
5b,5j,-0.605675,0.06690333044774377,SOMD
5j,5d,1.3063,0.1170649463616956,SOMD
5d,5j,-1.391,0.14976073139066418,SOMD
3b,3a,0.909925,0.15676229018804233,SOMD
3a,3b,-0.786625,0.1397931410751853,SOMD
3b,5d,0.139725,0.3640827066638385,SOMD
5d,3b,-0.02720000000000003,0.38315255012418575,SOMD
5a,3a,0.42957500000000004,0.43824268652387877,SOMD
3a,5a,0.13965,0.23896396694899424,SOMD
5b,5l,-0.5782,0.0857422591258243,SOMD
5l,5b,0.39912499999999995,0.0907990030690499,SOMD
3a,1b,-0.026074999999999987,0.4083505589053764,SOMD
1b,3a,0.48412499999999997,0.35127222201354513,SOMD
5g,5h,1.6708249999999998,0.10064081656233385,SOMD
5h,5g,-1.004475,0.24420751890895304,SOMD
5g,5i,0.42142500000000005,0.10614564188729873,SOMD
5i,5g,-0.44655,0.0583728033134153,SOMD
5f,5l,-1.2162250000000001,0.1287603224017399,SOMD
5l,5f,1.323925,0.13509786190634798,SOMD
5f,5i,-0.252425,0.1975578665226976,SOMD
5i,5f,0.226575,0.20189738885136677,SOMD
5o,5m,2.15595,2.426448437016538,SOMD
5m,5o,-6.0512999999999995,3.420153620575154,SOMD
5e,7,0.361,0.0975523534655452,SOMD
7,5e,0.06200000000000006,0.6842467975811066,SOMD
5e,5d,-0.0222,0.0668868073688676,SOMD
5d,5e,0.14015,0.08734489586308597,SOMD
7,5d,0.08822499999999998,0.35437753497035707,SOMD
5d,7,0.88245,0.4028893675688154,SOMD
5h,5i,-1.106525,0.11311376555633418,SOMD
5i,5h,0.594975,0.15805235089994707,SOMD
5n,5d,-0.50115,1.7114919035254983,SOMD
5d,5n,0.4013499999999999,2.597881252899498,SOMD
5n,5p,-0.064075,0.06515253096900124,SOMD
5p,5n,0.046375000000000006,0.13988937519220918,SOMD
5d,5p,0.613475,0.5964583142391429,SOMD
5p,5d,0.38687499999999997,0.8231755486883302,SOMD
5d,5m,-0.986525,0.19952038899571142,SOMD
5m,5d,0.8341750000000001,0.10304834120450461,SOMD
5m,5i,1.099075,0.20443832148515276,SOMD
5i,5m,-1.050975,0.13652606207241166,SOMD
