lig_1,lig_2,freenrg,error,engine
1a,3a,-0.44465,0.9168460998626397,SOMD
3a,1a,1.48205,0.2024800792670726,SOMD
1a,1b,-0.742775,0.3754448969223047,SOMD
1b,1a,0.905975,0.2234244218783315,SOMD
5k,5c,0.05570000000000001,0.15642327725331248,SOMD
5c,5k,0.30675,0.5728777334650039,SOMD
5k,5j,-0.761225,0.10738290036903765,SOMD
5j,5k,0.857025,0.08896048162901697,SOMD
5k,5a,1.9149250000000002,0.2753817210558222,SOMD
5a,5k,-1.6283750000000001,0.22004796967555357,SOMD
5k,5e,1.06605,0.07429389275034658,SOMD
5e,5k,-0.630425,0.16695333866582804,SOMD
5k,5h,1.6156499999999998,0.45868985981815646,SOMD
5h,5k,-1.55785,0.27429113030987107,SOMD
5k,5m,-0.4905,0.10325821194139152,SOMD
5m,5k,0.4809,0.1660709085501331,SOMD
5c,5b,-0.153475,0.21452989836306421,SOMD
5b,5c,-0.272275,0.22951854091772192,SOMD
5j,5m,0.5521,0.19741825312434175,SOMD
5m,5j,-0.5445,0.22643384611551928,SOMD
3b,3a,0.909925,0.15676229018804233,SOMD
3a,3b,-0.786625,0.1397931410751853,SOMD
3b,5l,-0.8477000000000001,0.37702669445721393,SOMD
5l,3b,0.8141499999999999,0.10705634419936695,SOMD
5b,7,0.25412500000000005,0.4527007094004456,SOMD
7,5b,-0.649025,0.3910354680737626,SOMD
3a,5d,-1.237975,0.36643023750549475,SOMD
5d,3a,0.5267499999999999,0.4040725233997811,SOMD
5g,5f,0.653575,0.043049804006522495,SOMD
5f,5g,-0.68545,0.030395874171779726,SOMD
5g,7,1.432725,0.4448720403572995,SOMD
7,5g,-0.6550750000000001,0.4671307086440939,SOMD
5f,5i,-0.252425,0.1975578665226976,SOMD
5i,5f,0.226575,0.20189738885136677,SOMD
5o,7,5.9163,1.8954666355983865,SOMD
7,5o,-1.635325,1.4536127776308472,SOMD
5o,5n,0.79585,0.06475032174952235,SOMD
5n,5o,-1.10595,0.23528522584301803,SOMD
5o,5p,0.693725,0.08437348887535706,SOMD
5p,5o,-0.7555999999999999,0.3760344022382349,SOMD
5l,5e,1.418725,0.07125455979561356,SOMD
5e,5l,-0.90445,0.4340027736086487,SOMD
5l,7,2.0824,0.8786147231105716,SOMD
7,5l,-1.1100249999999998,0.6525456706558298,SOMD
7,1b,1.2535,0.9375456691098663,SOMD
1b,7,0.3497749999999999,1.2474486585126459,SOMD
7,5d,0.08822499999999998,0.35437753497035707,SOMD
5d,7,0.88245,0.4028893675688154,SOMD
7,5i,0.451975,0.3655233813200828,SOMD
5i,7,0.6423,0.4836675838493486,SOMD
5h,5m,-1.8768,0.4030952265490955,SOMD
5m,5h,1.9697,0.3953240126782081,SOMD
5n,5p,-0.064075,0.06515253096900124,SOMD
5p,5n,0.046375000000000006,0.13988937519220918,SOMD
5p,5i,0.516,0.37045444389290294,SOMD
5i,5p,0.024625000000000008,0.7401200503690827,SOMD
