lig_1,lig_2,freenrg,error,engine
1a,3a,0.04113333333333332,1.099655695105417,SOMD
3a,1a,1.3479666666666665,0.21456860078875578,SOMD
1a,1b,-0.7167,0.5296771941475299,SOMD
1b,1a,0.8188666666666666,0.2909660136701726,SOMD
5k,5o,1.9436999999999998,2.4822440035849285,SOMD
5o,5k,2.2539666666666665,0.8205411006023877,SOMD
5k,5m,-0.5482666666666667,0.12103941965785821,SOMD
5m,5k,0.6138333333333333,0.14077127232184525,SOMD
5c,5a,0.8466999999999999,0.6051623253309809,SOMD
5a,5c,-1.5831666666666668,0.5029781219010536,SOMD
5c,5b,-0.1976,0.29690423259585463,SOMD
5b,5c,-0.4362,0.22718871010681846,SOMD
5j,5b,1.0745666666666667,0.13993965763062943,SOMD
5b,5j,-0.6582333333333333,0.05854361147422017,SOMD
5j,5d,1.3484666666666667,0.1544420531389614,SOMD
5d,5j,-1.3013000000000001,0.1696006289296515,SOMD
3b,3a,0.7774333333333333,0.11849366134008088,SOMD
3a,3b,-0.9056000000000001,0.10379857095997677,SOMD
3b,5d,0.19496666666666665,0.5089294166297633,SOMD
5d,3b,-0.3109,0.36419826102458713,SOMD
5a,3a,0.5882666666666667,0.5777085895539761,SOMD
3a,5a,-0.012133333333333348,0.2610195288564525,SOMD
5b,5l,-0.531,0.10123136865616313,SOMD
5l,5b,0.3113666666666666,0.03295250791332546,SOMD
3a,1b,-0.12376666666666665,0.5607254537154921,SOMD
1b,3a,0.25486666666666663,0.37638488427553934,SOMD
5g,5h,1.7264333333333333,0.11862788223872343,SOMD
5h,5g,-0.9800333333333334,0.3436274646247655,SOMD
5g,5i,0.3922333333333334,0.14432424528740062,SOMD
5i,5g,-0.4431,0.0824073014564446,SOMD
5f,5l,-1.1151,0.1127204950308505,SOMD
5l,5f,1.3872,0.16880584508047508,SOMD
5f,5i,-0.25223333333333336,0.2793888827025474,SOMD
5i,5f,0.22446666666666668,0.2855104570959024,SOMD
5o,5m,3.3242999999999996,3.0075273215716596,SOMD
5m,5o,-4.3876333333333335,4.226029817820872,SOMD
5e,7,0.35056666666666664,0.1371685621578226,SOMD
7,5e,0.12960000000000008,0.9629370903646822,SOMD
5e,5d,-0.05753333333333333,0.08031687936611527,SOMD
5d,5e,0.21393333333333334,0.06610825297276514,SOMD
7,5d,0.23336666666666664,0.4572030924849238,SOMD
5d,7,0.8007,0.5579189546878651,SOMD
5h,5i,-1.0191333333333332,0.10156200623811597,SOMD
5i,5h,0.6104666666666666,0.2224434934489606,SOMD
5n,5d,-0.6890333333333333,2.4057865195768677,SOMD
5d,5n,-2.0593,1.1782941752097962,SOMD
5n,5p,-0.03503333333333333,0.08247949913631739,SOMD
5p,5n,-0.0589,0.13027825349356406,SOMD
5d,5p,0.19119999999999995,0.5957287050327523,SOMD
5p,5d,-0.1881333333333333,0.8330466980374577,SOMD
5d,5m,-1.1614,0.13584638383114955,SOMD
5m,5d,0.9024666666666668,0.10913486050652092,SOMD
5m,5i,1.2866,0.11514687721919918,SOMD
5i,5m,-1.1723666666666666,0.08835642465479111,SOMD
