lig_1,lig_2,freenrg,error,engine
1a,3a,-0.35175000000000006,0.8711938001960299,SOMD
3a,1a,1.0719,0.3150121373323045,SOMD
1a,1b,-0.90575,0.4195460254846899,SOMD
1b,1a,0.79465,0.20716432487279268,SOMD
5k,5c,0.3255,0.3472592523365408,SOMD
5c,5k,-0.046875000000000014,0.3156737249518876,SOMD
5k,5j,-0.7543500000000001,0.11392197988096942,SOMD
5j,5k,0.7352000000000001,0.1790209903893954,SOMD
5k,5a,2.0532000000000004,0.2642589733575759,SOMD
5a,5k,-1.65205,0.21259253867433828,SOMD
5k,5e,1.082125,0.07855414666542647,SOMD
5e,5k,-0.6722,0.1503966976587806,SOMD
5k,5h,2.1716,0.4150288564264739,SOMD
5h,5k,-1.416425,0.13382891674945793,SOMD
5k,5m,-0.43915,0.13867846804749467,SOMD
5m,5k,0.610975,0.09958135179339554,SOMD
5c,5b,0.0363,0.31430124350162325,SOMD
5b,5c,0.015824999999999978,0.4797227903956617,SOMD
5j,5m,0.500225,0.21470576523465784,SOMD
5m,5j,-0.30965,0.15815227630356762,SOMD
3b,3a,0.742825,0.09065379542523301,SOMD
3a,3b,-1.0042,0.12291880111141122,SOMD
3b,5l,-1.11955,0.32653156687626184,SOMD
5l,3b,0.9187,0.15714753683508162,SOMD
5b,7,1.2773749999999997,1.2919389913195074,SOMD
7,5b,-0.85605,0.45267553777512654,SOMD
3a,5d,-1.0359,0.4362625814804657,SOMD
5d,3a,0.306025,0.22236205227436326,SOMD
5g,5f,0.692475,0.0523655480731368,SOMD
5f,5g,-0.6672750000000001,0.016897108973628196,SOMD
5g,7,0.7545499999999999,0.523230979109609,SOMD
7,5g,-0.7878000000000001,0.49270425375337146,SOMD
5f,5i,-0.311025,0.20612019299023893,SOMD
5i,5f,0.333775,0.22957879320979685,SOMD
5o,7,4.27355,2.9914434190147516,SOMD
7,5o,-3.3175749999999997,2.446981105830543,SOMD
5o,5n,0.8397749999999999,0.10476508145210724,SOMD
5n,5o,-1.01315,0.2218393206054027,SOMD
5o,5p,0.812775,0.14129536660839237,SOMD
5p,5o,-0.6620750000000001,0.36063780624286557,SOMD
5l,5e,1.314675,0.11719288498738593,SOMD
5e,5l,-1.2714999999999999,0.3206133730835319,SOMD
5l,7,2.26085,0.9184719307088267,SOMD
7,5l,-1.309075,0.7008119771320027,SOMD
7,1b,1.14145,0.9693651655422051,SOMD
1b,7,0.1418249999999999,1.3161805052087903,SOMD
7,5d,0.46054999999999996,0.39513238393395866,SOMD
5d,7,0.6547499999999999,0.42064020552010956,SOMD
7,5i,0.7953749999999999,0.34059960700456876,SOMD
5i,7,1.10745,0.32221751064563,SOMD
5h,5m,-1.7645749999999998,0.37766681606719604,SOMD
5m,5h,2.1837,0.3377365960824105,SOMD
5n,5p,-0.037599999999999995,0.058378263648952995,SOMD
5p,5n,0.020375000000000004,0.12153492210746121,SOMD
5p,5i,0.17482499999999995,0.5334937353193568,SOMD
5i,5p,-0.71455,0.030493674207393663,SOMD
