lig_1,lig_2,freenrg,error,engine
1a,3a,-1.4772333333333334,0.2619394607750255,SOMD
3a,1a,1.2120333333333333,0.4961967665262554,SOMD
1a,1b,-1.1086333333333334,0.19204852106810005,SOMD
1b,1a,0.7092999999999999,0.2681677895149478,SOMD
5k,5o,1.6626999999999998,1.3795921148416777,SOMD
5o,5k,4.8081000000000005,3.7106411521460823,SOMD
5k,5m,-0.3610333333333333,0.1580752387665795,SOMD
5m,5k,0.35086666666666666,0.15044463359581087,SOMD
5c,5a,0.9619666666666667,0.26540309803098466,SOMD
5a,5c,-1.7794999999999999,0.40696831981535536,SOMD
5c,5b,0.05740000000000001,0.372358031111635,SOMD
5b,5c,0.5016333333333333,0.44400902893722527,SOMD
5j,5b,1.0925333333333331,0.09477823824298724,SOMD
5b,5j,-0.6196333333333334,0.10468734933654167,SOMD
5j,5d,1.4388333333333334,0.13932671834377083,SOMD
5d,5j,-1.4693666666666667,0.1689246906497422,SOMD
3b,3a,0.8298,0.24040266221487647,SOMD
3a,3b,-0.9455666666666667,0.2638819580376381,SOMD
3b,5d,-0.24663333333333334,0.5103477909992143,SOMD
5d,3b,0.22116666666666665,0.36076670824478496,SOMD
5a,3a,0.37823333333333337,0.6772670604060935,SOMD
3a,5a,0.1143,0.24121009514529032,SOMD
5b,5l,-0.6730333333333333,0.05454344853213607,SOMD
5l,5b,0.5251333333333333,0.08803759298037277,SOMD
3a,1b,-0.4616666666666667,0.3937824159496094,SOMD
1b,3a,-0.22070000000000004,0.804306815421412,SOMD
5g,5h,1.5331,0.16849398604500207,SOMD
5h,5g,-0.4727333333333334,0.31110266972674977,SOMD
5g,5i,0.5650333333333334,0.03898334402166021,SOMD
5i,5g,-0.42849999999999994,0.1084936403666132,SOMD
5f,5l,-1.4948000000000004,0.30347779710109496,SOMD
5l,5f,1.2981,0.20482676420168666,SOMD
5f,5i,-0.23673333333333332,0.14963944815604088,SOMD
5i,5f,0.18810000000000002,0.28724047996989094,SOMD
5o,5m,-1.8429,0.5751344538453597,SOMD
5m,5o,-6.165266666666667,5.428886071234545,SOMD
5e,7,1.0949333333333333,0.6475866128257372,SOMD
7,5e,0.5133666666666666,0.561240151608719,SOMD
5e,5d,0.08763333333333334,0.11470664516253819,SOMD
5d,5e,0.14903333333333332,0.11768469644680984,SOMD
7,5d,0.24180000000000001,0.4572323953235743,SOMD
5d,7,0.5996333333333334,0.2727822656340482,SOMD
5h,5i,-1.2805333333333333,0.04586873784083354,SOMD
5i,5h,0.6351,0.27758162763410693,SOMD
5n,5d,-2.2175,1.676956771456359,SOMD
5d,5n,0.695133333333333,3.8102583133489056,SOMD
5n,5p,-0.030666666666666665,0.07417596945402496,SOMD
5p,5n,0.2266,0.08882732312376262,SOMD
5d,5p,0.5517333333333333,0.7483685240426522,SOMD
5p,5d,1.6254666666666668,0.24529954703948756,SOMD
5d,5m,-0.9342666666666667,0.24485242040416463,SOMD
5m,5d,0.7398333333333333,0.08423226486593155,SOMD
5m,5i,0.8407333333333332,0.15927073735554118,SOMD
5i,5m,-0.8207999999999999,0.18792180111241308,SOMD
