lig_1,lig_2,freenrg,error,engine
1a,3a,-1.058,0.05870000000000003,SOMD
3a,1a,1.2156,0.2924999999999999,SOMD
1a,1b,-1.23345,0.20145000000000002,SOMD
1b,1a,0.69285,0.45424999999999993,SOMD
5k,5c,-0.02754999999999999,0.36165,SOMD
5c,5k,0.18695,0.18944999999999998,SOMD
5k,5j,-0.86635,0.08344999999999995,SOMD
5j,5k,0.97125,0.14624999999999996,SOMD
5k,5a,2.09545,0.61755,SOMD
5a,5k,-1.9685000000000001,0.2216000000000001,SOMD
5k,5e,1.1558,0.03210000000000002,SOMD
5e,5k,-0.5412,0.18799999999999994,SOMD
5k,5h,2.14955,0.7279499999999999,SOMD
5h,5k,-1.3127499999999999,0.024150000000000005,SOMD
5k,5m,-0.48045000000000004,0.17364999999999997,SOMD
5m,5k,0.4929,0.12480000000000001,SOMD
5c,5b,-0.493,0.05169999999999997,SOMD
5b,5c,-0.4744,0.38789999999999997,SOMD
5j,5m,0.6714,0.45309999999999995,SOMD
5m,5j,-0.2266,0.25429999999999997,SOMD
3b,3a,0.73385,0.19084999999999996,SOMD
3a,3b,-0.93415,0.17284999999999998,SOMD
3b,5l,-0.66035,0.39594999999999997,SOMD
5l,3b,0.6985,0.1876,SOMD
5b,7,-0.2539,0.8383,SOMD
7,5b,-0.9856999999999999,0.7269,SOMD
3a,5d,-0.8615,0.5316,SOMD
5d,3a,0.27675,0.35245,SOMD
5g,5f,0.62335,0.07964999999999998,SOMD
5f,5g,-0.6769000000000001,0.017300000000000038,SOMD
5g,7,1.61695,0.22594999999999998,SOMD
7,5g,-0.96355,0.9845499999999999,SOMD
5f,5i,-0.3904,0.4206,SOMD
5i,5f,0.027200000000000002,0.35749999999999993,SOMD
5o,7,4.3163,0.4741999999999999,SOMD
7,5o,-2.6833,2.5618,SOMD
5o,5n,0.78835,0.00024999999999997247,SOMD
5n,5o,-0.9395,0.5210999999999999,SOMD
5o,5p,0.6412,0.18000000000000002,SOMD
5p,5o,-0.36205,0.73045,SOMD
5l,5e,1.3184,0.0746,SOMD
5e,5l,-1.2075,0.7679999999999999,SOMD
5l,7,0.94335,1.17875,SOMD
7,5l,-1.8034999999999999,0.8977999999999998,SOMD
7,1b,0.19855,0.40124999999999994,SOMD
1b,7,-1.01855,0.41875,SOMD
7,5d,0.53125,0.6007499999999999,SOMD
5d,7,0.25479999999999997,0.19949999999999996,SOMD
7,5i,0.8976999999999999,0.6187999999999999,SOMD
5i,7,1.4378,0.18549999999999997,SOMD
5h,5m,-1.77015,0.9193499999999998,SOMD
5m,5h,1.97845,0.7534499999999998,SOMD
5n,5p,0.03795,0.06655,SOMD
5p,5n,-0.12985,0.18925,SOMD
5p,5i,1.0473999999999999,0.3201,SOMD
5i,5p,-0.6819500000000001,0.04824999999999995,SOMD
