lig_1,lig_2,freenrg,error,engine
1a,3a,-0.39766666666666667,1.3228897778894673,SOMD
3a,1a,1.2469000000000001,0.5076906275807477,SOMD
1a,1b,-0.6590333333333334,0.5229504193622098,SOMD
1b,1a,0.9867333333333334,0.13526029638359433,SOMD
5k,5c,0.5141666666666667,0.3761738265453589,SOMD
5c,5k,0.4150666666666667,0.7968549854131414,SOMD
5k,5j,-0.5801666666666666,0.13834462202935266,SOMD
5j,5k,0.5802999999999999,0.16250004102563584,SOMD
5k,5a,1.8881000000000003,0.162619258802066,SOMD
5a,5k,-1.353233333333333,0.0870221491601101,SOMD
5k,5e,1.0398666666666667,0.09678003122775095,SOMD
5e,5k,-0.6618333333333334,0.20494113246924783,SOMD
5k,5h,1.6886999999999999,0.6500086178915887,SOMD
5h,5k,-1.806066666666667,0.3320199006753127,SOMD
5k,5m,-0.37096666666666667,0.16732477733770065,SOMD
5m,5k,0.5134,0.22770960307666724,SOMD
5c,5b,0.3700333333333334,0.2194392272234945,SOMD
5b,5c,0.41053333333333325,0.5089422113014841,SOMD
5j,5m,0.3606666666666667,0.07231611930345205,SOMD
5m,5j,-0.6166333333333333,0.2720589233562792,SOMD
3b,3a,0.9369999999999999,0.19631688669088043,SOMD
3a,3b,-0.8594,0.25129307590938516,SOMD
3b,5l,-1.1338,0.4673232321780433,SOMD
5l,3b,1.0416666666666667,0.1216075838278372,SOMD
5b,7,2.1609666666666665,1.400091199807276,SOMD
7,5b,-0.7227,0.4717096811952595,SOMD
3a,5d,-1.1818666666666666,0.5167031137682235,SOMD
5d,3a,0.7673333333333333,0.4935222532413756,SOMD
5g,5f,0.7175666666666668,0.04607621705150912,SOMD
5f,5g,-0.6935666666666668,0.04122508675282292,SOMD
5g,7,0.6888333333333333,0.8181719508215319,SOMD
7,5g,-0.6525,0.37874295152957416,SOMD
5f,5i,-0.23876666666666665,0.1478287334872502,SOMD
5i,5f,0.5045333333333333,0.13637487957016783,SOMD
5o,7,3.9838333333333336,4.228745251779119,SOMD
7,5o,-3.4901999999999997,3.1197346345482657,SOMD
5o,5n,0.9146666666666666,0.14401072105151677,SOMD
5n,5o,-1.1727,0.10804116499433598,SOMD
5o,5p,0.8819,0.1414193881097402,SOMD
5p,5o,-1.0006666666666666,0.154091664638653,SOMD
5l,5e,1.3573000000000002,0.16659040588621343,SOMD
5e,5l,-0.8917333333333334,0.4507505493926522,SOMD
5l,7,3.1911666666666663,0.46555087918627225,SOMD
7,5l,-0.9776666666666666,0.7597347921771417,SOMD
7,1b,1.592666666666667,1.2143788622629723,SOMD
1b,7,0.6650333333333333,1.7072042421586364,SOMD
7,5d,0.1441666666666666,0.4989859594996414,SOMD
5d,7,1.0790333333333333,0.4843157280580969,SOMD
7,5i,0.4153666666666667,0.4177393139799563,SOMD
5i,7,0.3597333333333334,0.5455446982400046,SOMD
5h,5m,-1.9428333333333334,0.1931414363735666,SOMD
5m,5h,2.043566666666667,0.36070438650568765,SOMD
5n,5p,-0.12583333333333332,0.04117532972275726,SOMD
5p,5n,0.23446666666666668,0.0814669939982513,SOMD
5p,5i,-0.3385666666666666,0.395597911745977,SOMD
5i,5p,0.24960000000000004,0.9969381943397161,SOMD
