lig_1,lig_2,freenrg,error,engine
1a,3a,-1.3393333333333333,0.28336726659545164,SOMD
3a,1a,1.4385000000000001,0.2796482790935786,SOMD
1a,1b,-1.0959666666666665,0.18008063317426576,SOMD
1b,1a,0.851,0.3062555196781494,SOMD
5k,5c,0.043433333333333345,0.2205346709955401,SOMD
5c,5k,0.7268333333333333,0.5508518685736766,SOMD
5k,5j,-0.7294999999999999,0.14508350469068954,SOMD
5j,5k,0.8950333333333332,0.11374826494403233,SOMD
5k,5a,1.9444333333333335,0.38720627721036643,SOMD
5a,5k,-1.7751666666666666,0.23183319674091354,SOMD
5k,5e,1.1381,0.02562732916243906,SOMD
5e,5k,-0.4871666666666667,0.12124741005252213,SOMD
5k,5h,1.6593,0.6457415349812957,SOMD
5h,5k,-1.6678333333333333,0.35535697701200575,SOMD
5k,5m,-0.4260333333333333,0.11407284709537344,SOMD
5m,5k,0.3559666666666667,0.15473337641820456,SOMD
5c,5b,-0.33569999999999994,0.16010700588460622,SOMD
5b,5c,-0.24309999999999998,0.32195521427676865,SOMD
5j,5m,0.5889,0.2742981103349663,SOMD
5m,5j,-0.5059,0.3155386716922877,SOMD
3b,3a,0.9250333333333334,0.22066333582581807,SOMD
3a,3b,-0.766,0.19553379077114352,SOMD
3b,5l,-0.5215333333333333,0.2674488133788927,SOMD
5l,3b,0.7480666666666668,0.11911384377047773,SOMD
5b,7,0.11926666666666667,0.611148365329111,SOMD
7,5b,-0.8955666666666667,0.42924571958002994,SOMD
3a,5d,-0.9493333333333333,0.3192400577064922,SOMD
5d,3a,0.7283,0.4952821451792234,SOMD
5g,5f,0.6254,0.046031619567423444,SOMD
5f,5g,-0.7064,0.031145037057825654,SOMD
5g,7,1.8387,0.2572758506609848,SOMD
7,5g,-0.8868333333333333,0.5735837757274674,SOMD
5f,5i,-0.3446,0.24711487207369776,SOMD
5i,5f,0.09576666666666667,0.21749361165586245,SOMD
5o,7,4.0408333333333335,0.3883775196606747,SOMD
7,5o,-2.6445000000000003,1.4795647513148362,SOMD
5o,5n,0.8461,0.057750180374898694,SOMD
5n,5o,-1.0745,0.3297575927859736,SOMD
5o,5p,0.6531333333333333,0.10460594841807251,SOMD
5p,5o,-0.6006333333333334,0.48453524926240177,SOMD
5l,5e,1.3622666666666667,0.06147631883723827,SOMD
5e,5l,-0.8064,0.5979040140356979,SOMD
5l,7,1.4344999999999999,0.8392728062634542,SOMD
7,5l,-1.6369,0.5444604423953436,SOMD
7,1b,0.33546666666666664,0.26909730788529107,SOMD
1b,7,-0.8821333333333333,0.27759687998566873,SOMD
7,5d,0.23843333333333336,0.45391826111952993,SOMD
5d,7,0.5457666666666666,0.3129350589357337,SOMD
7,5i,0.5518,0.49727720974656914,SOMD
5i,7,0.8001999999999999,0.6465321672842994,SOMD
5h,5m,-1.9502666666666666,0.5605147822413885,SOMD
5m,5h,1.7699,0.48241275895233116,SOMD
5n,5p,-0.0251,0.07383497364618839,SOMD
5p,5n,0.03416666666666668,0.19707863348871127,SOMD
5p,5i,0.8248666666666665,0.28926761734498463,SOMD
5i,5p,0.29306666666666664,0.9754145380868133,SOMD
