,loss,mae,val_loss,val_mae
0,0.18831123411655426,0.5034807920455933,0.09988712519407272,0.3376246392726898
1,0.061415065079927444,0.24817512929439545,0.04796165972948074,0.21394802629947662
2,0.02903912030160427,0.1586238592863083,0.024205282330513,0.14252129197120667
3,0.015998490154743195,0.11244615912437439,0.014414789155125618,0.11026986688375473
4,0.009826264344155788,0.0881412997841835,0.009349211119115353,0.0895613506436348
5,0.006185333244502544,0.07071416825056076,0.00645458186045289,0.07366713136434555
6,0.003989553544670343,0.056947559118270874,0.004767765291035175,0.062064677476882935
7,0.002666572807356715,0.046258121728897095,0.003640903392806649,0.05263359472155571
8,0.0018569682724773884,0.03837503120303154,0.002910622861236334,0.04559234529733658
9,0.001324192387983203,0.03247974440455437,0.002421668963506818,0.04017306864261627
10,0.0009564626961946487,0.027894970029592514,0.002093612216413021,0.03621590882539749
11,0.0006991992704570293,0.02423594705760479,0.0018690694123506546,0.033208101987838745
12,0.0005198194994591177,0.02135525643825531,0.0017120626289397478,0.030857380479574203
13,0.00039403964183293283,0.019037891179323196,0.0016019836766645312,0.02900432050228119
14,0.0003038418071810156,0.017103416845202446,0.0015151295810937881,0.027376441285014153
15,0.00023819890338927507,0.015458445064723492,0.0014483659761026502,0.026012156158685684
16,0.00019123182573821396,0.01408825907856226,0.0013990027364343405,0.024949228391051292
17,0.00015727337449789047,0.012956303544342518,0.001364333089441061,0.024199701845645905
18,0.00013228236639406532,0.012009249068796635,0.0013399837771430612,0.023642797023057938
19,0.00011352977890055627,0.011211575008928776,0.0013196642976254225,0.023062776774168015
20,9.930768283084035e-05,0.010544204153120518,0.0013009669492021203,0.022403301671147346
21,8.829066064208746e-05,0.009983649477362633,0.001284294412471354,0.02181720733642578
22,7.959138747537509e-05,0.009505505673587322,0.0012700783554464579,0.021239034831523895
23,7.252296927617863e-05,0.009090973064303398,0.0012576236622408032,0.02070801332592964
24,6.666959961876273e-05,0.008729454129934311,0.0012457116972655058,0.020183097571134567
25,6.170554115669802e-05,0.008407450281083584,0.001234455849044025,0.01971024088561535
26,5.748862895416096e-05,0.008120081387460232,0.001224665204063058,0.019278917461633682
27,5.3842042689211667e-05,0.007861495949327946,0.0012159849284216762,0.01887587271630764
28,5.064608922111802e-05,0.0076265702955424786,0.0012086589122191072,0.018544601276516914
29,4.78273541375529e-05,0.007412660401314497,0.0012016880791634321,0.018263734877109528
30,4.530621663434431e-05,0.0072149247862398624,0.001195175456814468,0.018009377643465996
31,4.3037161958636716e-05,0.0070312414318323135,0.001190100098028779,0.017790887504816055
32,4.097369310329668e-05,0.006859815679490566,0.0011848171707242727,0.017590772360563278
33,3.9091071812435985e-05,0.0066987453028559685,0.001180496416054666,0.017406662926077843
34,3.736041617230512e-05,0.006547150202095509,0.0011759140761569142,0.017237497493624687
35,3.578095493139699e-05,0.006406037602573633,0.0011720487382262945,0.017079632729291916
36,3.433745223446749e-05,0.0062742289155721664,0.001168872113339603,0.016930194571614265
37,3.300846219644882e-05,0.006150680594146252,0.0011660257587209344,0.016809016466140747
38,3.177975304424763e-05,0.006034103222191334,0.0011630093213170767,0.016694219782948494
39,3.0642811907455325e-05,0.005924076307564974,0.001160060754045844,0.01658136397600174
40,2.9581269700429402e-05,0.005819446407258511,0.0011567893670871854,0.01648000068962574
41,2.8591784939635545e-05,0.0057204593904316425,0.0011542488355189562,0.0163971409201622
42,2.7666837922879495e-05,0.005626330152153969,0.0011516927042976022,0.016319639980793
43,2.6800591513165273e-05,0.005536919459700584,0.0011492432095110416,0.016253823414444923
44,2.598521314212121e-05,0.0054513136856257915,0.0011469884775578976,0.016183754429221153
45,2.52144400292309e-05,0.005369218531996012,0.0011446764692664146,0.016110995784401894
46,2.4485847461619414e-05,0.005290455184876919,0.001142540480941534,0.016045168042182922
47,2.3797760150046088e-05,0.005215163342654705,0.0011404564138501883,0.0159845482558012
