,loss,mae,val_loss,val_mae
0,0.12909086048603058,0.3351993262767792,0.16793209314346313,0.40825819969177246
1,0.1208580806851387,0.31518134474754333,0.16640573740005493,0.40717613697052
2,0.11589271575212479,0.30404746532440186,0.16942156851291656,0.42106643319129944
3,0.11340349167585373,0.2986498773097992,0.17210841178894043,0.4292178452014923
4,0.11126817762851715,0.2934829592704773,0.17619897425174713,0.4402187168598175
5,0.10992021858692169,0.2899486720561981,0.17737309634685516,0.4425353407859802
6,0.11283164471387863,0.29680994153022766,0.15413716435432434,0.36218732595443726
7,0.11129066348075867,0.29447370767593384,0.14930692315101624,0.3248292803764343
8,0.10548937320709229,0.2808864712715149,0.14987123012542725,0.3259200155735016
9,0.10129815340042114,0.2701953053474426,0.15452371537685394,0.345293790102005
10,0.09885363280773163,0.26454100012779236,0.1593424528837204,0.3644125759601593
11,0.09643597900867462,0.2585223615169525,0.16165213286876678,0.37398406863212585
12,0.09449166804552078,0.2535974383354187,0.16393646597862244,0.38253045082092285
13,0.09316762536764145,0.2505532205104828,0.1659238487482071,0.3871708810329437
14,0.09129339456558228,0.2460937649011612,0.1686970740556717,0.39740291237831116
15,0.08973226696252823,0.2420751452445984,0.16760168969631195,0.39497894048690796
16,0.08805851638317108,0.2374550700187683,0.17159610986709595,0.40760430693626404
17,0.08679220080375671,0.23495373129844666,0.1703016757965088,0.40273553133010864
18,0.0858691930770874,0.23278364539146423,0.16805456578731537,0.3947795629501343
19,0.08518672734498978,0.23137304186820984,0.16668158769607544,0.3885519802570343
20,0.08516436815261841,0.23209069669246674,0.165566548705101,0.384792298078537
21,0.08474873751401901,0.23253455758094788,0.1612652987241745,0.3715692460536957
22,0.08457633852958679,0.2312619537115097,0.1628294736146927,0.3754337430000305
23,0.08295173943042755,0.22642970085144043,0.16500350832939148,0.38172000646591187
24,0.08050987124443054,0.22082887589931488,0.1673203706741333,0.3880898058414459
25,0.07903862744569778,0.21772384643554688,0.16766920685768127,0.3860112130641937
26,0.07756385207176208,0.21385744214057922,0.16865861415863037,0.3870731592178345
27,0.07694891095161438,0.21211622655391693,0.16728149354457855,0.38161471486091614
28,0.07673128694295883,0.21177299320697784,0.17188039422035217,0.3945619761943817
29,0.07685700803995132,0.2119002491235733,0.16401079297065735,0.37187960743904114
30,0.0759015828371048,0.209919273853302,0.16884180903434753,0.3790024220943451
31,0.07461422681808472,0.20668578147888184,0.15865780413150787,0.3502846360206604
32,0.0734664648771286,0.20492728054523468,0.1585882008075714,0.3520965874195099
33,0.07221217453479767,0.20288124680519104,0.1541837602853775,0.3368981182575226
34,0.07096264511346817,0.1990969181060791,0.1581549048423767,0.34632036089897156
35,0.0697285383939743,0.1964796632528305,0.15768161416053772,0.3440302312374115
36,0.06912841647863388,0.19648860394954681,0.15752336382865906,0.34315240383148193
37,0.06806355714797974,0.19392481446266174,0.15619605779647827,0.33594459295272827
38,0.06768514961004257,0.19399936497211456,0.1549205183982849,0.33249080181121826
39,0.0673847571015358,0.1942109316587448,0.15278001129627228,0.32804128527641296
40,0.07047571986913681,0.20361903309822083,0.15342594683170319,0.33314791321754456
41,0.07366793602705002,0.21357090771198273,0.18226301670074463,0.4052502512931824
42,0.07199159264564514,0.20942381024360657,0.17286163568496704,0.38566121459007263
43,0.07112275809049606,0.2143126130104065,0.1592935174703598,0.34396427869796753
44,0.0654098391532898,0.1966731697320938,0.16235755383968353,0.3474876284599304
45,0.06159682944417,0.1870812177658081,0.16091769933700562,0.3419415056705475
46,0.059755776077508926,0.181722491979599,0.16832979023456573,0.3587632477283478
47,0.059211891144514084,0.18097880482673645,0.1724514365196228,0.36615994572639465
48,0.05864567309617996,0.18032021820545197,0.18763913214206696,0.3993079960346222
49,0.061444010585546494,0.19022530317306519,0.17438673973083496,0.3757086396217346
50,0.06832955777645111,0.21337009966373444,0.15345662832260132,0.31863704323768616
51,0.06877856701612473,0.21695202589035034,0.15302272140979767,0.3117388188838959
52,0.06476324051618576,0.20440159738063812,0.15584297478199005,0.3140021562576294
53,0.06502031534910202,0.2037281095981598,0.15683041512966156,0.31414446234703064
54,0.06442611664533615,0.2023286372423172,0.1556689590215683,0.3092822730541229
55,0.07779527455568314,0.22900256514549255,0.17317458987236023,0.3697129189968109
56,0.06771396845579147,0.2086763232946396,0.16929097473621368,0.36577945947647095
57,0.06394298374652863,0.1998315453529358,0.1719706952571869,0.3690355122089386
58,0.05716342478990555,0.18267768621444702,0.1832951307296753,0.38993188738822937
59,0.05522749572992325,0.17864495515823364,0.1758044809103012,0.3709843158721924
60,0.05373702570796013,0.1751263439655304,0.17585879564285278,0.36563339829444885
61,0.05580633878707886,0.18073296546936035,0.1707032322883606,0.35226523876190186
62,0.057769402861595154,0.18720319867134094,0.1665191948413849,0.34545883536338806
63,0.05955406278371811,0.1925448626279831,0.18230144679546356,0.3757202923297882
64,0.06285583227872849,0.19925077259540558,0.19680160284042358,0.4013040363788605
65,0.07047548145055771,0.21921232342720032,0.15831314027309418,0.32786181569099426
66,0.0629100427031517,0.20914232730865479,0.1727004498243332,0.3429085910320282
67,0.056858282536268234,0.18782825767993927,0.18590816855430603,0.37491554021835327
